BootID,location,scale
338,4.181719,0.425805
339,4.199323,0.521169
340,4.151936,0.504068
341,4.066244,0.373982
342,4.037932,0.483293
343,4.011492,0.366582
344,3.929562,0.46481
345,4.071468,0.627022
346,4.056748,0.567935
347,3.972209,0.498245
348,4.173363,0.485752
349,4.156531,0.468345
350,4.163465,0.485176
351,4.137857,0.409979
352,4.061543,0.350673
353,3.912809,0.445404
354,4.111569,0.502089
355,4.018045,0.320289
356,4.075348,0.477741
357,4.069148,0.411418
358,4.063325,0.367121
359,4.073371,0.349085
360,4.084067,0.310236
361,4.14289,0.538914
362,4.151489,0.451419
363,4.070289,0.532219
364,4.149541,0.383
365,4.133943,0.305036
366,4.244533,0.642062
367,4.158765,0.534537
368,4.089281,0.297035
369,4.095719,0.260082
370,3.988206,0.472647
371,4.197839,0.498029
372,4.100034,0.332117
373,4.044751,0.435449
374,4.217937,0.345154
375,4.035317,0.421582
376,4.053991,0.442533
377,4.099669,0.593905
378,4.121927,0.369201
379,4.170805,0.394958
380,4.023429,0.47567
381,4.011239,0.49204
382,4.154674,0.34174
383,3.949986,0.421295
384,4.182777,0.297747
385,4.065577,0.611565
386,4.154337,0.496957
387,4.113131,0.511376
388,4.046832,0.360451
389,4.091717,0.479674
390,4.111094,0.356525
391,4.017739,0.640717
392,4.147729,0.454358
393,4.138881,0.368939
394,4.087121,0.494672
395,4.328845,0.655177
396,4.288303,0.486479
397,4.032527,0.454053
398,4.204213,0.63853
399,4.128395,0.504043
400,4.061538,0.487895
401,4.022078,0.615271
402,3.853766,0.479601
403,4.046159,0.41659
404,4.239455,0.452819
405,4.088103,0.480879
406,3.967436,0.521884
407,4.074393,0.594522
408,4.017127,0.461116
409,4.07966,0.55213
410,4.292045,0.592197
411,4.206306,0.514909
412,4.063162,0.346272
413,3.975603,0.480581
414,4.107001,0.406171
415,4.000352,0.357454
416,4.126825,0.405841
417,4.281373,0.305232
418,3.879803,0.376402
419,4.170696,0.524701
420,4.110599,0.481539
421,4.120897,0.370569
422,4.007904,0.508642
423,4.088393,0.45426
424,4.149633,0.366403
425,4.004337,0.471516
426,4.215235,0.449854
427,3.935894,0.347355
428,4.011381,0.424145
429,3.986654,0.465872
430,4.098154,0.614484
431,4.104278,0.289094
432,3.965758,0.427801
433,4.175995,0.392117
434,4.117218,0.352612
435,4.179428,0.428008
436,4.078104,0.570087
437,4.24379,0.36367
438,4.125131,0.515841
439,4.08367,0.434758
440,4.264566,0.373002
441,4.149415,0.407958
442,4.054083,0.429356
443,4.205146,0.61347
444,4.239913,0.695953
445,4.08,0.469433
446,4.099036,0.329062
447,4.19602,0.38181
448,4.218869,0.60805
449,4.014117,0.383936
450,3.981644,0.48035
451,4.130847,0.48637
452,4.114976,0.760571
453,4.178444,0.527714
454,4.086381,0.401705
455,4.014722,0.562337
456,4.179981,0.596232
457,4.193731,0.45415
458,4.09874,0.60969
459,4.091469,0.47088
460,4.522556,0.710123
461,4.152093,0.555972
462,4.115156,0.465343
463,4.075727,0.475087
464,3.938788,0.478908
465,4.150256,0.507349
466,4.298047,0.612905
467,4.134163,0.498541
468,3.951792,0.641234
469,4.284703,0.333483
470,4.067518,0.380898
471,4.130434,0.489142
472,3.951291,0.479277
473,4.087777,0.479437
474,4.159747,0.5033
475,4.109295,0.532796
476,4.142743,0.310498
477,4.283439,0.626594
478,4.043066,0.339327
479,4.263111,0.595064
480,4.236484,0.355323
481,4.152239,0.4912
482,4.125552,0.483949
483,4.191783,0.340123
484,4.055094,0.44512
485,4.150312,0.336451
486,4.148019,0.544992
487,3.998139,0.620488
488,4.143745,0.372265
489,4.237751,0.333319
490,4.117857,0.438231
491,4.12892,0.43208
492,4.051084,0.578887
493,4.065143,0.355555
494,4.079073,0.304418
495,4.109093,0.387165
496,4.234435,0.355444
497,4.049415,0.431728
498,4.339995,0.618962
499,4.085814,0.333332
500,4.20297,0.565278
501,4.222976,0.345014
502,3.981821,0.48102
503,4.101087,0.307183
504,4.259395,0.529909
505,4.116077,0.527091
506,3.93186,0.387716
507,4.231063,0.256604
508,4.145346,0.499336
509,3.968545,0.595514
510,4.065829,0.4939
511,4.044414,0.538352
512,4.146602,0.375369
513,4.144835,0.548331
514,4.181447,0.422643
515,4.084846,0.469821
516,4.138019,0.19477
517,3.974598,0.394971
518,4.107507,0.364887
519,3.94279,0.477748
520,3.98783,0.601054
521,4.111198,0.405134
522,4.14556,0.646735
523,4.299441,0.572494
524,4.15115,0.317158
525,4.06828,0.357723
526,4.157725,0.442252
527,4.011782,0.482002
528,4.102669,0.686897
529,4.189422,0.36665
530,4.211231,0.489369
531,4.210683,0.412753
532,4.118179,0.407363
533,4.030583,0.520296
534,4.196967,0.523117
535,4.166596,0.284509
536,4.142453,0.462425
537,4.299567,0.353826
538,4.219705,0.32611
539,4.217921,0.421846
540,4.017503,0.480253
541,4.257783,0.680643
542,4.139663,0.54658
543,3.926552,0.497816
544,4.013337,0.450629
545,3.980392,0.599132
546,4.153263,0.460765
547,4.136069,0.448404
548,3.958245,0.655165
549,4.070129,0.535434
550,3.987191,0.493481
551,3.882362,0.507372
552,4.215089,0.250222
553,4.042219,0.437422
554,4.236468,0.589799
555,4.169327,0.336952
556,4.164773,0.287269
557,4.12478,0.405203
558,4.066285,0.543103
559,3.960906,0.460308
560,3.870929,0.538907
561,4.169373,0.314437
562,4.132738,0.381335
563,4.133154,0.48479
564,4.179405,0.362904
565,4.337449,0.691138
566,4.206717,0.439465
567,4.146806,0.410714
568,4.105158,0.434176
569,3.931847,0.443338
570,4.141322,0.460544
571,4.055164,0.482607
572,3.989756,0.404775
573,4.158563,0.652534
574,4.359038,0.490939
575,3.82606,0.547038
576,4.293479,0.580167
577,4.273334,0.55839
578,4.359653,0.681065
579,4.228853,0.551385
580,4.130784,0.399942
581,4.123466,0.581137
582,4.111149,0.410826
583,4.207998,0.405188
584,4.015327,0.490589
585,4.207945,0.342828
586,4.152009,0.330969
587,4.178622,0.482153
588,4.155231,0.285538
589,4.196221,0.277757
590,4.001537,0.441827
591,4.200638,0.424084
592,4.200476,0.538352
593,4.224222,0.308357
594,4.196501,0.61597
595,3.958122,0.667406
596,3.913791,0.455624
597,4.105926,0.512462
598,4.12044,0.34899
599,4.201337,0.601532
600,4.096947,0.248781
601,4.200828,0.549882
602,4.009237,0.380325
603,4.105485,0.510034
604,4.07448,0.3107
605,4.003616,0.407036
606,4.090703,0.35982
607,4.097977,0.41866
608,4.025598,0.537539
609,4.109687,0.359817
610,4.008191,0.266493
611,4.076414,0.679285
612,4.099702,0.270514
613,4.11169,0.351899
614,4.3951,0.643699
615,4.044926,0.483107
616,3.983991,0.43947
617,4.018347,0.474479
618,4.058619,0.500787
619,4.055632,0.527679
620,4.140605,0.316187
621,4.018039,0.644419
622,4.163548,0.534925
623,4.052365,0.39575
624,4.077693,0.319637
625,4.053874,0.319801
626,4.058735,0.367289
627,3.987304,0.411392
628,4.041784,0.579382
629,4.191985,0.480505
630,4.110458,0.481351
631,4.234125,0.355439
632,4.212222,0.455713
633,4.100913,0.344764
634,4.06305,0.274637
635,4.141957,0.399406
636,4.14504,0.29584
637,4.063708,0.512905
638,3.962576,0.462219
639,4.184147,0.294358
640,4.261062,0.381245
641,4.099894,0.475262
642,4.275582,0.47482
643,4.010185,0.449446
644,4.001297,0.466634
645,4.150634,0.469735
646,4.076919,0.366004
647,4.117811,0.488179
648,4.043074,0.412723
649,4.083577,0.425634
650,4.166674,0.234928
651,4.118731,0.549661
652,4.004165,0.34866
653,4.002603,0.502005
654,4.079755,0.629486
655,4.404235,0.657346
656,4.131233,0.512709
657,4.09263,0.294812
658,4.111288,0.20465
659,4.13006,0.470772
660,3.970008,0.424487
661,4.171196,0.365194
662,4.111757,0.354629
663,4.325622,0.702279
664,3.959832,0.549361
665,4.101693,0.478943
666,4.050877,0.449685
667,4.219768,0.249639
668,4.372932,0.773133
669,4.098798,0.54511
670,4.020574,0.471998
671,4.083019,0.320312
672,4.030418,0.565498
673,4.174862,0.405782
674,4.089537,0.266
675,4.086299,0.470492
676,4.09995,0.241371
677,4.178256,0.517677
678,4.187342,0.505521
679,3.939644,0.499247
680,4.223208,0.634496
681,3.905066,0.477835
682,4.339413,0.554922
683,3.912986,0.435361
684,4.013116,0.463304
685,4.130646,0.504371
686,4.103316,0.45675
687,4.263387,0.595781
688,4.191942,0.365582
689,3.995353,0.46098
690,3.91381,0.480586
691,4.135125,0.535441
692,4.097689,0.560432
693,4.132597,0.248601
694,4.014073,0.450328
695,4.129071,0.461523
696,4.172446,0.449112
697,3.917098,0.641321
698,4.018242,0.373049
699,4.153756,0.588816
700,4.078737,0.462096
701,4.225141,0.328829
702,4.360343,0.688823
703,4.130537,0.487999
704,4.039948,0.441219
705,3.999881,0.409181
706,4.198115,0.580942
707,4.064328,0.393536
708,4.142918,0.333778
709,4.041151,0.317353
710,3.960321,0.410862
711,4.149124,0.648386
712,4.052938,0.309539
713,4.030891,0.419799
714,3.868871,0.419319
715,4.187717,0.51155
716,4.211601,0.258408
717,4.198742,0.453346
718,4.032033,0.466538
719,4.110892,0.402985
720,4.152304,0.299378
721,4.187892,0.520764
722,4.112549,0.5723
723,4.060637,0.368317
724,4.164337,0.343349
725,4.294938,0.575112
726,4.176976,0.381059
727,4.141527,0.607418
728,4.048862,0.54515
729,4.051295,0.44306
730,4.382873,0.55138
731,3.976799,0.326999
732,4.068552,0.446434
733,4.070629,0.393931
734,4.272952,0.393489
735,3.967967,0.516557
736,4.277269,0.591996
737,4.174203,0.447841
738,3.945935,0.36527
739,4.279387,0.477054
740,4.169444,0.501032
741,4.093548,0.463121
742,4.250893,0.719718
743,3.912618,0.324508
744,4.092322,0.736072
745,4.006895,0.503635
746,4.080623,0.3344
747,4.090376,0.459811
748,4.215794,0.40825
749,4.246087,0.543161
750,4.290661,0.431578
751,4.316228,0.337052
752,4.106837,0.427777
753,4.082244,0.52579
754,4.030884,0.418193
755,4.020105,0.514317
756,4.225515,0.451109
757,4.10032,0.468306
758,4.083709,0.423924
759,4.036823,0.38483
760,4.004812,0.422797
761,4.162515,0.473523
762,4.062711,0.430681
763,4.160522,0.297023
764,3.958693,0.386349
765,4.246908,0.324019
766,4.024081,0.340139
767,4.0832,0.236216
768,3.897305,0.434863
769,4.056473,0.409141
770,4.024129,0.568573
771,4.059789,0.426712
772,4.151761,0.636258
773,4.100586,0.506705
774,4.042155,0.365196
775,4.00521,0.315664
776,4.073986,0.317407
777,4.087417,0.539977
778,4.139171,0.262113
779,3.945011,0.530414
780,4.049599,0.29563
781,4.107322,0.444507
782,4.133794,0.603977
783,4.01383,0.392844
784,3.976493,0.494577
785,4.037013,0.489811
786,4.090448,0.463867
787,4.102224,0.385446
788,3.854626,0.405769
789,4.146022,0.502898
790,3.873971,0.479791
791,4.058167,0.35083
792,4.047628,0.593279
793,4.156185,0.417276
794,3.948226,0.536562
795,4.439953,0.314368
796,4.038796,0.52589
797,4.116088,0.389325
798,4.231586,0.588335
799,3.881897,0.39139
800,4.287398,0.33889
801,4.147713,0.434345
802,3.851902,0.54285
803,4.016679,0.554533
804,4.026696,0.545932
805,4.191634,0.322284
806,4.109074,0.439122
807,4.080485,0.357164
808,4.349018,0.383867
809,4.147874,0.425107
810,4.140557,0.725323
811,4.158384,0.376478
812,3.995799,0.348268
813,4.003684,0.376361
814,4.189937,0.713437
815,4.083668,0.346289
816,4.06192,0.385362
817,4.11991,0.545414
818,3.828896,0.566275
819,3.920043,0.338671
820,4.079796,0.476075
821,4.209405,0.320243
822,4.075978,0.457349
823,4.064643,0.474502
824,4.071992,0.288538
825,4.093126,0.455514
826,4.198065,0.482765
827,4.084904,0.394046
828,4.064486,0.373551
829,4.058807,0.474965
830,4.132502,0.349996
831,4.318932,0.486781
832,3.985198,0.509138
833,3.990336,0.539066
834,4.179554,0.306422
835,4.177955,0.641803
836,4.306926,0.528358
837,4.058122,0.414284
838,4.090696,0.472947
839,4.112207,0.663075
840,4.078336,0.548914
841,4.110681,0.434317
842,4.107826,0.541659
843,4.033159,0.378639
844,3.921398,0.415021
845,4.196419,0.487606
846,4.096248,0.497849
847,4.083341,0.414558
848,3.98242,0.531513
849,4.087144,0.452199
850,4.091444,0.541924
851,4.000213,0.413329
852,4.158814,0.34391
853,4.07437,0.62028
854,4.116303,0.382255
855,4.280283,0.72089
856,4.041458,0.58503
857,3.976009,0.440604
858,4.239083,0.51752
859,4.046394,0.521623
860,4.095627,0.343922
861,4.063297,0.366203
862,4.309035,0.365663
863,4.070621,0.488131
864,4.121669,0.553115
865,3.905845,0.488879
866,4.387612,0.642549
867,4.191011,0.387646
868,3.951834,0.403858
869,3.868195,0.593098
870,3.963341,0.423789
871,4.083635,0.333811
872,4.059308,0.476896
873,4.009975,0.512697
874,4.055264,0.508255
875,4.146322,0.462356
876,3.981274,0.356101
877,4.14166,0.429295
878,4.334779,0.685124
879,3.875303,0.488285
880,3.914138,0.451435
881,4.250728,0.898924
882,4.110669,0.46211
883,4.241524,0.361581
884,4.100332,0.416637
885,4.033896,0.514419
886,4.125035,0.447867
887,4.055811,0.331937
888,3.957575,0.434669
889,4.052615,0.524236
890,4.045238,0.466005
891,4.100717,0.41766
892,4.089225,0.504103
893,4.164108,0.29248
894,3.951804,0.420409
895,4.079304,0.51846
896,4.104054,0.462791
897,4.200069,0.585103
898,4.169503,0.537694
899,4.196802,0.35171
900,4.104087,0.327048
901,4.185874,0.598992
902,3.945324,0.543301
903,3.993276,0.45829
904,4.310064,0.461629
905,4.140546,0.594379
906,4.098773,0.427275
907,3.900959,0.369536
908,4.081712,0.583525
909,4.077516,0.612186
910,4.083154,0.470414
911,4.065923,0.283378
912,4.006914,0.289974
913,4.044421,0.511879
914,4.039736,0.352459
915,4.1314,0.308025
916,4.121214,0.380864
917,4.153086,0.404033
918,4.127559,0.612502
919,4.148716,0.245294
920,4.016355,0.564679
921,4.147274,0.366468
922,3.948687,0.350998
923,4.059067,0.272636
924,4.046018,0.268737
925,4.050604,0.560357
926,3.985611,0.495154
927,3.951642,0.445721
928,4.097938,0.312859
929,4.311701,0.497249
930,4.095839,0.289527
931,4.16218,0.335045
932,4.12966,0.548874
933,4.11893,0.341698
934,3.966492,0.40272
935,4.100417,0.306643
936,3.853457,0.385215
937,4.090566,0.453418
938,4.323952,0.731178
939,4.086409,0.435796
940,4.292336,0.501572
941,4.14137,0.405493
942,3.877158,0.570439
943,4.139916,0.659489
944,4.195912,0.401883
945,4.085964,0.457101
946,3.999564,0.323454
947,4.002288,0.568824
948,4.068907,0.55927
949,4.101345,0.5666
950,4.097219,0.388431
951,4.14126,0.344509
952,4.112493,0.554345
953,4.250788,0.686783
954,4.095383,0.445221
955,4.116324,0.307222
956,4.176648,0.437158
957,4.220046,0.442908
958,3.866985,0.478036
959,3.944184,0.466119
960,3.827531,0.580315
961,4.138901,0.535709
962,4.150344,0.538803
963,4.101907,0.45842
964,4.194993,0.334168
965,4.189177,0.425594
966,3.953035,0.506391
967,4.122917,0.429456
968,4.133325,0.622464
969,4.140139,0.240407
970,3.966248,0.381234
971,4.008945,0.397591
972,4.123468,0.297004
973,4.063484,0.366692
974,3.995963,0.462793
975,4.097319,0.554712
976,4.156969,0.482042
977,4.09408,0.500221
978,4.149065,0.329667
979,4.256826,0.507408
980,4.080493,0.370297
981,4.236524,0.538078
982,4.053424,0.449857
983,4.15949,0.520175
984,4.208454,0.212404
985,4.157269,0.375898
986,4.018656,0.383915
987,4.031747,0.471743
988,4.127814,0.376081
989,4.117022,0.46232
990,3.930798,0.565045
991,4.135341,0.40906
992,4.102269,0.545263
993,4.06689,0.408585
994,3.952854,0.471862
995,3.902917,0.5591
996,4.140345,0.265101
997,4.11767,0.349376
998,4.181304,0.242076
999,4.092522,0.210477
1000,4.201364,0.550968
1001,4.069146,0.423123
1002,4.119703,0.49535
1003,4.147513,0.291854
1004,4.077773,0.577713
1005,4.044262,0.396397
1006,4.117004,0.30288
1007,4.192221,0.300217
1008,3.991994,0.353247
1009,4.426269,0.643795
1010,4.105683,0.205331
1011,3.946199,0.465139
1012,4.252351,0.648534
1013,3.934571,0.400014
1014,4.226315,0.617988
1015,4.24681,0.528163
1016,3.9853,0.427764
1017,4.180327,0.307151
1018,4.02754,0.344721
1019,4.027782,0.554562
1020,4.11137,0.337087
1021,4.141848,0.376828
1022,4.358231,0.595252
1023,4.08287,0.545734
1024,4.176825,0.338171
1025,3.965326,0.427433
1026,4.169502,0.603701
1027,3.902314,0.432684
1028,4.109907,0.340103
1029,4.101596,0.594327
1030,4.11989,0.471981
1031,4.002414,0.440472
1032,4.105979,0.470249
1033,4.234736,0.395231
1034,3.953066,0.332586
1035,4.316514,0.677175
1036,4.015278,0.509334
1037,3.984866,0.339005
1038,4.15129,0.340379
1039,4.12347,0.427721
1040,4.174401,0.260642
1041,4.082293,0.465826
1042,4.371909,0.492063
1043,4.199767,0.325548
1044,3.992629,0.55709
1045,4.095924,0.52207
1046,4.243238,0.68313
1047,4.021725,0.418331
1048,4.065479,0.394478
1049,3.973237,0.681294
1050,4.118962,0.32384
1051,4.093853,0.407035
1052,4.01281,0.477914
1053,3.95664,0.453221
1054,4.05106,0.608994
1055,3.919985,0.521892
1056,3.98429,0.537872
1057,4.173117,0.392749
1058,3.962433,0.379742
1059,4.16618,0.789394
1060,4.071659,0.480791
1061,4.071914,0.423276
1062,4.131514,0.440067
1063,4.18999,0.620106
1064,3.959133,0.390162
1065,4.080854,0.36677
1066,4.11688,0.474345
1067,3.903489,0.292915
1068,3.94463,0.473932
1069,4.111406,0.561723
1070,4.115696,0.599191
1071,4.047657,0.573345
1072,3.978092,0.338303
1073,4.142569,0.478495
1074,4.256996,0.476371
1075,4.055324,0.508083
1076,4.06621,0.550033
1077,4.171044,0.352844
1078,4.209197,0.542136
1079,4.223255,0.625914
1080,4.079917,0.387806
1081,3.873171,0.470151
1082,4.144694,0.487229
1083,3.904181,0.474833
1084,4.008525,0.524913
1085,4.121911,0.407553
1086,4.006984,0.316043
1087,4.263959,0.370536
1088,4.18212,0.427705
1089,4.185984,0.482284
1090,3.985767,0.473709
1091,3.954084,0.527711
1092,4.399903,0.602539
1093,4.023543,0.284085
1094,4.058676,0.540613
1095,3.985665,0.46655
1096,4.006346,0.526316
1097,4.092648,0.520939
1098,4.009196,0.48673
1099,4.22451,0.454282
1100,4.128989,0.531884
1101,4.159744,0.557935
1102,4.130201,0.514696
1103,4.093529,0.403471
1104,4.146833,0.396525
1105,4.041496,0.487675
1106,4.160246,0.617784
1107,4.08014,0.610483
1108,4.018026,0.464893
1109,4.126916,0.504055
1110,4.202588,0.550036
1111,4.01985,0.237194
1112,4.098859,0.453227
1113,4.148946,0.616865
1114,4.066855,0.586409
1115,4.148306,0.331913
1116,3.905449,0.449527
1117,4.193978,0.671931
1118,4.258164,0.505017
1119,3.927206,0.629335
1120,4.028221,0.388806
1121,4.021637,0.384134
1122,4.034622,0.355053
1123,4.101908,0.504741
1124,4.026725,0.391227
1125,4.159072,0.472101
1126,3.877877,0.583548
1127,4.145004,0.202416
1128,3.848969,0.461744
1129,3.98382,0.476616
1130,4.01538,0.419351
1131,4.050546,0.329285
1132,4.03107,0.452544
1133,4.222607,0.355083
1134,4.12521,0.520453
1135,3.978013,0.304808
1136,4.046691,0.449204
1137,4.276953,0.626925
1138,4.205877,0.435362
1139,3.984971,0.447092
1140,4.092407,0.363089
1141,4.198019,0.46905
1142,4.083818,0.454202
1143,4.171342,0.296785
1144,4.057702,0.500501
1145,4.073119,0.489589
1146,4.051644,0.368224
1147,4.057094,0.484063
1148,4.155413,0.415543
1149,4.305296,0.57908
1150,4.07975,0.351191
1151,4.175723,0.568699
