BootID,location,scale
128,10.324,0.349
129,10.314,0.239
130,10.073,0.21
131,10.193,0.25
132,10.259,0.371
133,10.184,0.152
134,10.248,0.398
135,10.319,0.331
136,10.192,0.339
137,10.32,0.352
138,10.123,0.3
139,10.394,0.385
140,10.223,0.202
141,10.278,0.346
142,10.199,0.235
143,10.286,0.26
144,10.256,0.197
145,10.465,0.386
146,10.399,0.267
147,10.182,0.362
148,10.161,0.258
149,10.265,0.302
150,10.25,0.492
151,10.237,0.214
152,10.177,0.287
153,10.35,0.395
154,10.291,0.303
155,10.141,0.335
156,10.325,0.346
157,10.398,0.328
158,10.334,0.52
159,10.097,0.208
160,10.12,0.39
161,10.296,0.237
162,10.249,0.345
163,10.19,0.217
164,10.139,0.224
165,10.238,0.317
166,10.206,0.269
167,10.299,0.352
168,10.217,0.41
169,10.339,0.4
170,10.25,0.363
171,10.388,0.372
172,10.217,0.207
173,10.273,0.398
174,10.113,0.383
175,10.167,0.154
176,10.265,0.236
177,10.12,0.259
178,10.342,0.283
179,10.203,0.191
180,10.229,0.285
181,10.337,0.284
182,10.262,0.536
183,10.192,0.235
184,10.193,0.308
185,10.059,0.293
186,10.138,0.33
187,10.352,0.342
188,10.165,0.26
189,10.415,0.278
190,10.301,0.306
191,10.242,0.237
192,10.175,0.207
193,10.175,0.231
194,10.143,0.423
195,10.065,0.357
196,10.444,0.257
197,10.259,0.307
198,10.232,0.104
199,10.143,0.262
200,10.433,0.305
201,10.27,0.372
202,10.333,0.338
203,10.223,0.232
204,10.224,0.373
205,10.312,0.388
206,10.371,0.334
207,10.171,0.182
208,10.197,0.33
209,10.245,0.368
210,10.295,0.337
211,10.326,0.484
212,10.252,0.306
213,10.243,0.343
214,10.367,0.403
215,10.259,0.275
216,10.35,0.32
217,10.382,0.285
218,10.177,0.35
219,10.163,0.198
220,10.202,0.281
221,10.232,0.26
222,10.089,0.299
223,10.137,0.234
224,10.246,0.271
225,10.227,0.284
226,10.071,0.326
227,10.279,0.208
228,10.22,0.308
229,10.133,0.17
230,10.181,0.219
231,10.187,0.297
232,10.589,0.395
233,10.216,0.272
234,10.378,0.385
235,10.359,0.312
236,10.173,0.333
237,10.205,0.305
238,10.441,0.286
239,10.093,0.305
240,10.1,0.324
241,10.329,0.299
242,10.435,0.463
243,10.265,0.406
244,10.15,0.175
245,10.275,0.31
246,10.229,0.321
247,10.207,0.209
248,10.173,0.135
249,10.216,0.338
250,10.305,0.295
251,10.209,0.319
252,10.241,0.325
253,10.173,0.36
254,10.24,0.367
255,10.252,0.43
256,10.216,0.288
257,10.214,0.215
258,10.163,0.289
259,10.12,0.213
260,10.12,0.255
261,10.157,0.252
262,10.153,0.298
263,10.274,0.568
264,10.359,0.242
265,10.16,0.359
266,10.136,0.266
267,10.196,0.318
268,10.173,0.262
269,10.365,0.389
270,10.118,0.265
271,10.047,0.345
272,10.664,0.534
273,10.227,0.253
274,10.266,0.169
275,10.231,0.335
276,10.141,0.254
277,10.13,0.292
278,10.209,0.303
279,10.213,0.261
280,10.213,0.288
281,10.145,0.258
282,10.173,0.421
283,10.139,0.403
284,10.025,0.347
285,10.281,0.489
286,10.145,0.178
287,10.15,0.197
288,10.204,0.247
289,10.346,0.31
290,10.393,0.299
291,10.266,0.257
292,10.352,0.393
293,10.268,0.249
294,10.351,0.444
295,10.257,0.392
296,10.321,0.25
297,10.141,0.306
298,10.345,0.371
299,10.278,0.334
300,10.517,0.507
301,10.086,0.275
302,10.141,0.282
303,10.092,0.294
304,10.148,0.329
305,10.304,0.422
306,10.193,0.353
307,10.379,0.436
308,10.099,0.306
309,10.052,0.384
310,10.459,0.427
311,10.379,0.311
312,10.392,0.359
313,10.145,0.28
314,10.406,0.288
315,10.122,0.177
316,10.222,0.311
317,10.162,0.367
318,10.16,0.236
319,10.321,0.386
320,10.373,0.474
321,10.327,0.423
322,10.18,0.284
323,10.222,0.428
324,10.204,0.328
325,10.211,0.317
326,10.242,0.299
327,10.376,0.295
328,10.198,0.267
329,10.254,0.357
330,10.058,0.219
331,10.272,0.345
332,10.065,0.409
333,10.127,0.251
334,10.467,0.282
335,10.316,0.352
336,10.16,0.308
337,10.45,0.448
338,10.278,0.287
339,10.403,0.367
340,10.211,0.303
341,10.358,0.303
342,10.294,0.423
343,10.349,0.271
344,10.205,0.278
345,10.221,0.425
346,10.341,0.477
347,10.481,0.385
348,10.08,0.113
349,10.367,0.262
350,10.255,0.361
351,10.528,0.355
352,10.157,0.281
353,10.314,0.263
354,10.197,0.217
355,10.16,0.329
356,10.299,0.329
357,10.077,0.31
358,10.26,0.43
359,10.222,0.211
360,10.137,0.352
361,10.399,0.376
362,10.109,0.261
363,10.317,0.32
364,10.314,0.303
365,10.15,0.263
366,10.174,0.28
367,10.307,0.238
368,10.2,0.216
369,10.284,0.26
370,10.245,0.221
371,10.122,0.379
372,10.166,0.322
373,10.275,0.282
374,10.358,0.38
375,10.262,0.321
376,10.398,0.386
377,10.175,0.354
378,10.255,0.212
379,10.172,0.257
380,10.107,0.205
381,10.142,0.227
382,10.298,0.317
383,10.091,0.303
384,10.235,0.306
385,10.143,0.359
386,10.225,0.388
387,10.111,0.406
388,10.071,0.215
389,10.224,0.359
390,10.293,0.258
391,10.074,0.369
392,10.098,0.198
393,10.265,0.345
394,10.248,0.281
395,10.438,0.349
396,10.205,0.299
397,10.126,0.317
398,10.174,0.273
399,10.2,0.267
400,10.199,0.166
401,10.148,0.343
402,10.209,0.348
403,10.104,0.361
404,10.247,0.328
405,10.141,0.389
406,9.966,0.387
407,10.228,0.341
408,10.129,0.279
409,10.178,0.279
410,10.478,0.467
411,10.202,0.361
412,10.305,0.35
413,10.161,0.223
414,10.276,0.364
415,10.347,0.356
416,10.589,0.563
417,10.16,0.367
418,10.289,0.364
419,10.208,0.234
420,10.157,0.278
421,10.11,0.256
422,10.203,0.149
423,10.427,0.505
424,10.301,0.326
425,10.202,0.339
426,10.286,0.352
427,10.198,0.331
428,10.145,0.143
429,10.292,0.342
430,10.16,0.253
431,9.997,0.316
432,10.254,0.263
433,10.345,0.259
434,10.266,0.364
435,10.184,0.351
436,10.118,0.211
437,10.205,0.336
438,10.158,0.246
439,10.29,0.317
440,10.026,0.357
441,10.207,0.352
442,10.251,0.122
443,10.238,0.202
444,10.23,0.239
445,10.407,0.346
446,10.125,0.248
447,10.083,0.257
448,10.045,0.367
449,10.271,0.302
450,10.401,0.533
451,10.206,0.334
452,10.319,0.447
453,10.208,0.301
454,10.236,0.241
455,10.242,0.307
456,10.248,0.322
457,10.073,0.355
458,10.112,0.315
459,10.369,0.521
460,10.271,0.265
461,10.304,0.334
462,10.321,0.335
463,10.267,0.22
464,10.223,0.404
465,10.038,0.274
466,10.171,0.216
467,10.398,0.333
468,10.072,0.318
469,10.346,0.25
470,10.135,0.283
471,10.379,0.292
472,10.076,0.282
473,10.33,0.259
474,10.25,0.187
475,10.121,0.391
476,10.202,0.193
477,10.164,0.312
478,10.239,0.305
479,10.408,0.43
480,10.154,0.242
481,10.266,0.393
482,10.254,0.242
483,10.168,0.191
484,10.25,0.276
485,10.051,0.218
486,10.276,0.308
487,10.302,0.374
488,10.396,0.372
489,10.439,0.287
490,10.28,0.343
491,10.186,0.311
492,10.223,0.362
493,10.22,0.282
494,10.254,0.432
495,10.201,0.29
496,10.26,0.299
497,10.336,0.397
498,10.262,0.429
499,10.207,0.201
500,10.38,0.448
501,10.242,0.39
502,10.242,0.253
503,10.275,0.301
504,10.219,0.199
505,10.283,0.338
506,10.039,0.305
507,10.323,0.474
508,10.275,0.318
509,10.59,0.368
510,10.304,0.309
511,10.098,0.281
512,10.173,0.305
513,10.459,0.341
514,10.205,0.34
515,10.456,0.369
516,10.324,0.407
517,10.187,0.363
518,10.302,0.385
519,10.299,0.378
520,10.226,0.303
521,10.432,0.496
522,10.061,0.201
523,10.265,0.407
524,10.31,0.403
525,10.099,0.389
526,10.16,0.242
527,10.317,0.364
528,10.41,0.452
529,10.176,0.267
530,10.302,0.25
531,10.303,0.236
532,10.211,0.245
533,10.223,0.281
534,10.37,0.364
535,10.117,0.241
536,10.012,0.178
537,10.24,0.338
538,10.352,0.352
539,10.105,0.292
540,10.167,0.246
541,10.409,0.29
542,10.261,0.296
543,10.197,0.356
544,10.408,0.411
545,10.532,0.411
546,10.133,0.198
547,10.103,0.266
548,10.152,0.313
549,10.151,0.259
550,10.155,0.375
551,10.351,0.411
552,10.174,0.281
553,10.431,0.454
554,10.218,0.23
555,10.237,0.337
556,10.11,0.196
557,10.206,0.383
558,10.129,0.277
559,10.296,0.329
560,10.203,0.246
561,10.144,0.42
562,10.218,0.234
563,10.232,0.209
564,10.366,0.318
565,10.143,0.328
566,10.244,0.464
567,10.371,0.294
568,10.063,0.237
569,10.446,0.453
570,10.316,0.421
571,10.337,0.422
572,10.409,0.398
573,10.381,0.404
574,10.188,0.355
575,10.508,0.532
576,10.347,0.377
577,10.092,0.216
578,10.16,0.179
579,10.292,0.327
580,10.19,0.397
581,10.13,0.29
582,10.353,0.409
583,10.164,0.262
584,10.288,0.374
585,10.179,0.341
586,10.064,0.324
587,10.308,0.27
588,10.191,0.31
589,10.187,0.255
590,10.172,0.249
591,10.324,0.358
592,10.309,0.213
593,10.264,0.252
594,10.098,0.273
595,10.176,0.285
596,10.124,0.389
597,10.136,0.293
598,10.189,0.235
599,10.331,0.337
600,10.211,0.243
601,10.067,0.254
602,10.098,0.261
603,10.194,0.307
604,10.161,0.336
605,10.179,0.407
606,10.241,0.362
607,10.255,0.256
608,10.186,0.197
609,10.144,0.269
610,10.341,0.271
611,10.243,0.309
612,10.211,0.421
613,10.251,0.326
614,10.266,0.249
615,10.2,0.179
616,10.203,0.176
617,10.217,0.263
618,10.194,0.193
619,10.14,0.15
620,10.229,0.362
621,10.21,0.256
622,10.429,0.404
623,10.212,0.379
624,10.207,0.273
625,10.171,0.151
626,10.1,0.263
627,10.301,0.411
628,10.3,0.307
629,10.224,0.314
630,10.139,0.417
631,10.291,0.317
632,10.027,0.305
633,10.126,0.296
634,10.256,0.209
635,10.163,0.283
636,10.233,0.348
637,10.244,0.305
638,10.266,0.408
639,10.096,0.24
640,10.265,0.299
641,10.287,0.518
642,10.53,0.329
643,10.373,0.362
644,10.198,0.333
645,10.221,0.302
646,10.179,0.282
647,10.243,0.313
648,10.262,0.545
649,10.267,0.327
650,10.232,0.337
651,10.215,0.351
652,10.317,0.328
653,10.347,0.458
654,10.275,0.182
655,10.224,0.329
656,10.218,0.224
657,10.565,0.441
658,10.437,0.373
659,10.266,0.326
660,10.273,0.217
661,10.296,0.349
662,10.182,0.144
663,10.362,0.319
664,10.125,0.309
665,10.167,0.226
666,10.222,0.267
667,10.461,0.401
668,10.402,0.384
669,10.368,0.328
670,10.479,0.453
671,10.066,0.301
672,10.156,0.37
673,10.256,0.285
674,10.406,0.406
675,10.116,0.338
676,10.319,0.312
677,10.286,0.424
678,10.25,0.307
679,10.166,0.291
680,10.299,0.29
681,10.312,0.381
682,10.166,0.212
683,10.426,0.42
684,10.154,0.149
685,10.185,0.232
686,10.07,0.22
687,10.155,0.339
688,10.2,0.291
689,10.316,0.348
690,10.494,0.409
691,10.199,0.169
692,10.196,0.371
693,10.317,0.413
694,10.573,0.442
695,10.223,0.406
696,10.272,0.34
697,10.173,0.224
698,10.294,0.388
699,10.481,0.542
700,10.317,0.354
701,10.215,0.384
702,10.537,0.441
703,10.283,0.276
704,10.05,0.398
705,10.216,0.376
706,10.239,0.427
707,10.3,0.347
708,10.484,0.349
709,10.156,0.278
710,10.274,0.432
711,10.229,0.432
712,10.241,0.325
713,10.245,0.349
714,10.126,0.321
715,10.201,0.271
716,10.138,0.303
717,10.145,0.245
718,10.219,0.375
719,10.186,0.45
720,10.398,0.493
721,10.227,0.293
722,10.207,0.397
723,10.153,0.334
724,10.202,0.283
725,10.055,0.321
726,10.13,0.393
727,10.079,0.313
728,10.27,0.215
729,10.368,0.332
730,10.264,0.238
731,10.169,0.304
732,10.192,0.244
733,10.206,0.381
734,10.181,0.169
735,10.305,0.247
736,10.275,0.279
737,10.366,0.352
738,10.203,0.302
739,10.24,0.282
740,10.178,0.287
741,10.385,0.322
742,10.407,0.428
743,10.46,0.365
744,10.144,0.267
745,10.326,0.295
746,10.103,0.351
747,10.237,0.241
748,10.289,0.273
749,10.205,0.274
750,10.116,0.309
751,10.217,0.357
752,10.018,0.283
753,10.193,0.31
754,10.455,0.36
755,10.278,0.455
756,10.237,0.281
757,10.243,0.338
758,9.992,0.195
759,10.196,0.354
760,10.073,0.289
761,10.123,0.272
762,10.351,0.391
763,10.411,0.374
764,10.098,0.323
765,10.355,0.271
766,10.188,0.331
767,10.237,0.374
768,10.12,0.284
769,10.346,0.252
770,10.344,0.417
771,10.271,0.348
772,10.298,0.408
773,10.078,0.274
774,10.256,0.398
775,10.129,0.278
776,10.303,0.315
777,10.107,0.263
778,10.241,0.24
779,10.159,0.206
780,10.216,0.325
781,10.197,0.318
782,10.088,0.314
783,10.129,0.258
784,10.149,0.309
785,9.992,0.348
786,10.202,0.151
787,10.08,0.309
788,10.197,0.352
789,10.336,0.282
790,10.082,0.351
791,10.266,0.283
792,10.089,0.367
793,10.34,0.322
794,10.293,0.274
795,10.174,0.314
796,10.063,0.211
797,10.177,0.403
798,10.015,0.351
799,10.286,0.273
800,10.255,0.309
801,10.175,0.311
802,10.064,0.224
803,10.229,0.363
804,10.174,0.31
805,10.403,0.334
806,10.443,0.416
807,10.302,0.333
808,10.198,0.337
809,10.269,0.276
810,10.318,0.298
811,10.078,0.3
812,10.233,0.349
813,10.208,0.207
814,10.249,0.211
815,10.106,0.147
816,10.29,0.394
817,10.144,0.311
818,10.238,0.397
819,10.124,0.284
820,10.249,0.212
821,10.147,0.288
822,10.237,0.25
823,10.378,0.3
824,10.292,0.335
825,10.213,0.274
826,10.213,0.302
827,10.208,0.156
828,10.182,0.331
829,10.133,0.336
830,10.186,0.215
831,10.183,0.303
832,10.238,0.266
833,10.194,0.286
834,10.215,0.335
835,10.259,0.226
836,10.204,0.19
837,10.246,0.379
838,10.213,0.304
839,10.402,0.294
840,10.273,0.335
841,10.452,0.353
842,10.102,0.243
843,10.176,0.266
844,10.223,0.313
845,10.297,0.435
846,10.257,0.237
847,10.297,0.389
848,10.19,0.289
849,10.255,0.312
850,10.328,0.399
851,10.164,0.285
852,10.398,0.48
853,10.176,0.366
854,10.213,0.255
855,10.259,0.358
856,10.202,0.234
857,10.223,0.331
858,10.407,0.294
859,10.172,0.326
860,10.276,0.376
861,10.178,0.404
862,10.464,0.427
863,10.145,0.372
864,10.244,0.419
865,10.193,0.39
866,10.179,0.311
867,10.268,0.168
868,10.16,0.31
869,10.189,0.361
870,10.303,0.383
871,10.183,0.253
872,10.207,0.233
873,10.279,0.436
874,10.579,0.489
875,10.201,0.343
876,10.262,0.341
877,10.287,0.232
878,10.261,0.169
879,10.234,0.247
880,10.171,0.235
881,10.336,0.29
882,10.249,0.341
883,10.272,0.327
884,10.258,0.338
885,10.214,0.364
886,10.276,0.39
887,10.192,0.275
888,10.228,0.262
889,10.212,0.268
890,10.267,0.223
891,10.316,0.285
892,10.107,0.23
893,10.26,0.272
894,10.325,0.356
895,10.238,0.346
896,10.392,0.46
897,10.233,0.238
898,10.248,0.37
899,10.248,0.307
900,10.053,0.279
901,10.28,0.281
902,10.181,0.275
903,10.31,0.216
904,10.248,0.223
905,10.163,0.219
906,10.302,0.324
907,10.179,0.374
908,10.26,0.31
909,10.122,0.296
910,10.177,0.203
911,10.221,0.379
912,10.145,0.297
913,10.3,0.259
914,10.226,0.372
915,10.321,0.33
916,10.166,0.307
917,10.279,0.301
918,10.193,0.208
919,10.261,0.301
920,10.222,0.334
921,10.207,0.362
922,10.531,0.525
923,10.433,0.321
924,10.23,0.253
925,10.44,0.441
926,10.356,0.338
927,10.137,0.268
928,10.172,0.251
929,10.322,0.316
930,10.367,0.346
931,10.311,0.367
932,10.113,0.331
933,10.187,0.206
934,10.277,0.25
935,10.111,0.219
936,10.322,0.381
937,10.365,0.332
938,10.222,0.237
939,10.119,0.289
940,10.184,0.419
941,10.258,0.258
942,10.181,0.226
943,10.073,0.205
944,10.249,0.246
945,10.24,0.211
946,10.232,0.388
947,10.152,0.281
948,10.188,0.293
949,10.359,0.289
950,10.167,0.31
951,10.115,0.297
952,10.059,0.295
953,10.401,0.376
954,10.235,0.338
955,10.287,0.25
956,10.417,0.347
957,10.26,0.334
958,10.225,0.414
959,10.282,0.384
960,10.161,0.371
961,10.075,0.306
962,10.154,0.344
963,10.117,0.408
964,10.25,0.37
965,10.31,0.388
966,10.274,0.227
967,10.172,0.261
968,10.498,0.294
969,10.469,0.445
970,10.263,0.316
971,10.251,0.308
972,10.105,0.275
973,10.213,0.385
974,10.121,0.268
975,10.175,0.253
976,10.263,0.158
977,10.114,0.321
978,10.403,0.355
979,10.427,0.485
980,10.657,0.521
981,10.178,0.326
982,10.195,0.249
983,10.193,0.243
984,10.243,0.346
985,10.242,0.345
986,10.172,0.303
987,10.289,0.314
988,10.182,0.324
989,10.108,0.309
990,10.179,0.177
991,10.19,0.377
992,10.192,0.284
993,10.292,0.248
994,9.992,0.227
995,10.473,0.458
996,10.18,0.284
997,10.223,0.288
998,10.025,0.349
999,10.175,0.345
1000,10.268,0.31
1001,10.206,0.302
1002,10.215,0.32
1003,10.216,0.3
1004,10.092,0.271
1005,10.284,0.368
1006,10.296,0.344
1007,10.162,0.371
1008,10.569,0.376
1009,10.168,0.26
1010,10.275,0.341
1011,10.224,0.281
1012,10.123,0.244
1013,10.268,0.229
1014,10.343,0.441
1015,10.204,0.176
1016,10.15,0.384
1017,10.068,0.28
1018,10.165,0.279
1019,10.24,0.205
1020,10.303,0.262
1021,10.166,0.275
1022,10.28,0.309
1023,10.279,0.315
1024,10.029,0.292
1025,10.216,0.323
1026,10.303,0.353
1027,10.227,0.291
1028,10.314,0.263
1029,10.079,0.426
1030,10.219,0.385
1031,10.159,0.335
1032,10.146,0.197
1033,10.287,0.352
1034,10.32,0.307
1035,10.385,0.284
1036,10.162,0.319
1037,10.228,0.337
1038,10.163,0.227
1039,10.1,0.293
1040,10.195,0.382
1041,10.336,0.344
1042,10.115,0.238
1043,10.171,0.242
1044,10.262,0.213
1045,10.213,0.307
1046,10.446,0.352
1047,10.139,0.312
1048,10.228,0.241
1049,10.27,0.284
1050,10.136,0.234
1051,10.159,0.21
1052,10.263,0.376
1053,10.172,0.24
1054,10.11,0.383
1055,10.127,0.267
1056,10.822,0.451
1057,10.237,0.363
1058,10.287,0.374
1059,10.256,0.394
1060,10.382,0.408
1061,10.397,0.332
1062,10.182,0.309
1063,10.198,0.275
1064,10.333,0.318
1065,10.341,0.317
1066,10.28,0.39
1067,10.276,0.323
1068,10.03,0.263
1069,10.185,0.333
1070,10.648,0.328
1071,10.332,0.405
1072,10.242,0.286
1073,10.108,0.344
1074,10.4,0.432
1075,10.285,0.319
1076,10.239,0.324
1077,10.095,0.249
1078,10.101,0.383
1079,10.087,0.315
1080,10.142,0.249
1081,10.138,0.305
1082,10.244,0.252
1083,10.348,0.225
1084,10.296,0.3
1085,10.291,0.355
1086,10.229,0.297
1087,10.414,0.428
1088,10.269,0.346
1089,10.211,0.36
1090,10.229,0.305
1091,10.262,0.273
1092,10.262,0.332
1093,10.233,0.358
1094,10.257,0.299
1095,10.286,0.337
1096,10.24,0.388
1097,10.131,0.182
1098,10.144,0.271
1099,10.421,0.419
1100,10.089,0.305
1101,10.131,0.156
1102,10.195,0.296
1103,10.26,0.259
1104,10.349,0.361
1105,10.164,0.353
1106,10.337,0.4
1107,10.344,0.284
1108,10.095,0.294
1109,10.147,0.343
1110,10.225,0.355
1111,10.044,0.225
1112,10.284,0.248
1113,10.249,0.226
1114,10.322,0.287
1115,10.194,0.271
1116,10.167,0.151
1117,10.134,0.209
1118,10.131,0.343
1119,10.284,0.379
1120,10.252,0.306
1121,10.2,0.328
1122,10.365,0.22
1123,10.108,0.348
1124,10.188,0.239
1125,10.122,0.18
1126,10.205,0.314
1127,10.407,0.463
1128,10.549,0.39
1129,10.321,0.456
1130,10.062,0.33
1131,10.155,0.255
1132,10.161,0.223
1133,10.217,0.271
1134,10.303,0.334
1135,10.316,0.192
1136,10.315,0.405
1137,10.397,0.318
1138,10.201,0.312
1139,10.203,0.352
1140,10.233,0.369
1141,10.224,0.303
1142,10.248,0.277
1143,10.456,0.428
1144,10.097,0.281
1145,10.276,0.17
1146,9.995,0.245
1147,10.166,0.177
1148,10.231,0.259
1149,10.381,0.388
1150,10.193,0.416
1151,10.2,0.232
1152,10.201,0.272
1153,10.196,0.333
1154,10.101,0.21
1155,10.142,0.205
1156,10.339,0.353
1157,10.259,0.259
1158,10.364,0.465
1159,10.276,0.242
1160,10.236,0.262
1161,10.336,0.433
1162,10.177,0.146
1163,10.417,0.39
1164,10.288,0.345
1165,10.273,0.291
1166,10.388,0.341
1167,10.038,0.266
1168,10.257,0.301
1169,10.14,0.178
1170,10.095,0.275
1171,10.292,0.368
1172,10.216,0.346
1173,10.289,0.251
1174,10.264,0.31
1175,10.353,0.391
1176,10.16,0.365
1177,10.135,0.231
1178,10.491,0.439
1179,10.163,0.33
1180,10.248,0.359
1181,10.21,0.301
1182,10.442,0.296
1183,10.164,0.202
1184,10.205,0.244
1185,10.203,0.251
1186,10.409,0.281
1187,10.24,0.329
1188,10.223,0.279
1189,10.073,0.259
1190,10.079,0.274
1191,10.246,0.169
1192,10.087,0.315
1193,10.191,0.359
1194,10.128,0.241
1195,10.294,0.339
1196,10.366,0.299
1197,10.148,0.283
1198,10.183,0.304
1199,10.425,0.404
1200,10.195,0.433
1201,10.161,0.328
1202,10.16,0.283
1203,10.212,0.316
1204,10.211,0.189
1205,10.152,0.293
1206,10.163,0.375
1207,10.266,0.367
1208,10.122,0.277
1209,10.368,0.281
1210,10.173,0.329
1211,10.272,0.344
1212,10.264,0.426
1213,10.183,0.29
1214,10.218,0.354
1215,10.137,0.316
1216,10.243,0.312
1217,10.211,0.226
1218,10.222,0.24
1219,10.258,0.278
1220,10.415,0.47
1221,10.345,0.366
1222,10.181,0.333
1223,10.311,0.326
1224,10.277,0.462
1225,10.196,0.419
1226,10.505,0.396
1227,10.19,0.332
1228,10.221,0.295
1229,10.356,0.371
1230,10.186,0.305
1231,10.442,0.323
1232,10.208,0.36
1233,10.128,0.235
1234,10.234,0.369
1235,10.419,0.376
1236,10.162,0.269
1237,10.207,0.261
1238,10.227,0.197
1239,10.042,0.237
1240,10.361,0.356
1241,10.266,0.326
1242,10.133,0.354
1243,10.346,0.299
1244,10.049,0.207
1245,10.181,0.36
1246,10.13,0.232
1247,10.277,0.318
1248,10.548,0.39
1249,10.483,0.418
1250,10.348,0.351
1251,10.113,0.276
1252,10.251,0.263
1253,10.299,0.363
1254,10.28,0.216
1255,10.159,0.432
1256,10.492,0.409
1257,10.126,0.315
1258,10.079,0.267
1259,10.26,0.273
1260,10.137,0.237
1261,10.197,0.351
1262,10.307,0.289
1263,10.176,0.272
1264,10.419,0.432
1265,10.086,0.308
1266,10.276,0.379
1267,10.278,0.334
1268,10.471,0.42
1269,10.123,0.283
1270,10.258,0.424
1271,10.276,0.377
1272,10.29,0.434
1273,10.234,0.179
1274,10.14,0.27
1275,10.452,0.572
1276,10.29,0.344
1277,10.175,0.424
1278,10.368,0.469
1279,10.222,0.339
1280,10.047,0.168
1281,10.264,0.306
1282,10.247,0.369
1283,10.318,0.272
1284,10.222,0.206
1285,10.341,0.317
1286,10.238,0.277
1287,10.079,0.296
1288,10.329,0.366
1289,10.303,0.292
1290,10.085,0.223
1291,10.173,0.247
1292,10.159,0.233
1293,10.222,0.365
1294,10.51,0.509
1295,10.245,0.439
1296,10.342,0.428
1297,10.213,0.223
1298,10.103,0.356
1299,10.265,0.333
1300,10.119,0.348
1301,10.334,0.354
1302,10.233,0.262
1303,10.228,0.307
1304,10.343,0.381
1305,10.213,0.354
1306,10.16,0.263
1307,10.259,0.22
1308,10.296,0.339
1309,10.357,0.413
1310,10.214,0.259
1311,10.368,0.373
1312,10.37,0.427
1313,10.244,0.261
1314,10.25,0.359
1315,10.201,0.315
1316,10.383,0.384
1317,10.194,0.271
1318,10.268,0.311
1319,10.19,0.223
1320,10.532,0.494
1321,10.273,0.264
1322,10.288,0.341
1323,10.126,0.269
1324,10.243,0.316
1325,10.302,0.337
1326,10.139,0.199
1327,10.193,0.364
1328,10.082,0.289
1329,10.203,0.241
1330,10.216,0.273
1331,10.15,0.345
1332,10.331,0.221
1333,10.275,0.342
1334,10.487,0.317
1335,10.45,0.464
1336,10.268,0.467
1337,10.43,0.432
1338,10.369,0.37
1339,10.33,0.247
1340,10.337,0.285
1341,10.188,0.26
1342,10.197,0.284
1343,10.143,0.229
1344,10.333,0.367
1345,10.556,0.477
1346,10.359,0.341
1347,10.346,0.424
1348,10.134,0.35
1349,10.278,0.323
1350,10.129,0.253
1351,10.193,0.197
1352,10.257,0.283
1353,10.23,0.221
1354,10.207,0.377
1355,10.16,0.333
1356,10.196,0.204
1357,10.349,0.23
1358,10.162,0.289
1359,10.227,0.336
1360,10.191,0.206
1361,10.068,0.246
