"mu","sigma"
9.10092178580401,0.421071430768746
8.95073878180064,0.445569525969612
9.25542194177447,0.50903025747663
9.11857407244162,0.437554904191663
10.1369478507469,0.575155271969147
9.38674040107528,0.519647569629323
9.11687542261904,0.467429589880333
9.98458773345291,0.563240125034583
9.64084924841987,0.471625222438438
9.54692953427358,0.505163994661339
9.79986848597666,0.471424786310063
9.82533359141302,0.600117562124385
9.23861935249125,0.454141861859558
9.07444866645483,0.450079049381491
9.43266730909794,0.48779035143174
9.75335031935905,0.495757564735904
8.91688217683066,0.362910195433862
9.06767760439556,0.384671508399457
9.42437668351616,0.521817928255869
10.9373833459815,0.744128009118751
8.64747073953641,0.364759015144064
9.50583744042599,0.517643363577823
9.32721643940563,0.516624216337464
10.0234207568883,0.614455071231296
10.1357641567896,0.518801402108288
9.09534406024972,0.43083273769625
9.88895561681753,0.574566075788166
9.28687886923793,0.514815042183142
9.01134058742955,0.439839705286895
9.14647366590032,0.393001683483854
9.04356770687935,0.4816334503114
8.9023329063997,0.38666786478929
9.0525231292935,0.434641370239536
9.09753173178449,0.423169855682104
9.62377134717471,0.569916437227031
9.65197125159622,0.582283291408805
9.62247819192348,0.500279901343237
8.8167100518447,0.380434089352475
9.357350295092,0.532579171466685
9.63678799080474,0.579700723183376
9.12175863463247,0.449152000725093
9.26774576162982,0.458069856078228
8.60659288554408,0.383599006309733
9.95341556380082,0.571687166371293
8.99261529779441,0.429799050143602
9.30900539994882,0.536633103213797
9.51776544140352,0.549001002157197
9.33425217617378,0.482299060288586
9.19599726958609,0.430379198653508
9.90890515841486,0.507609974570034
9.68698625842935,0.510695824872967
8.96745480121407,0.38430459627983
8.99525671093491,0.364264423152402
9.68215324957473,0.535108606528154
9.60810540128974,0.490201700379181
9.40318299876014,0.500583678297348
9.07570532471472,0.420438012713755
9.51093896334808,0.493437250406276
9.60329402009883,0.530673478029573
8.9347703330638,0.412125194339334
9.42605265805494,0.47517642195068
10.1038886239938,0.587352117941721
9.41744609767713,0.474118104195109
9.52160940039568,0.480310479213194
9.80016456304623,0.564850400918462
9.42721571053406,0.447267143350201
9.44737091200426,0.559330474866851
9.2017908664622,0.492249844284783
9.73191487389161,0.563483762586982
9.39867592028875,0.501593497774729
9.10632163986158,0.473768332940022
8.95792823652757,0.443750964119984
9.04276337853719,0.468880493650152
9.29911919804371,0.478817299750202
9.59330916965921,0.483336225895515
8.80976693176483,0.381656055297566
8.89195912239845,0.397104547068546
10.3611138914726,0.581856587770521
10.2829804574188,0.522263258490263
9.73608699628028,0.542613935676083
9.06935813451125,0.454788961094385
9.67204211362473,0.494326120225768
10.1195540883891,0.603645632932917
9.76318824324762,0.558079974381432
9.4214471389727,0.438511255083601
9.8526664384857,0.537142376977623
9.40747403971956,0.532744981682019
9.17725979664645,0.43448010139806
9.41106834707802,0.522093613114873
9.90529649815367,0.538113235165767
8.9182645141933,0.41612370507426
9.45198924589687,0.457553125297618
9.501666504524,0.54458438326288
9.32063924449177,0.485242832859918
9.16321199787754,0.444737536029301
9.32549848264252,0.517208204687826
10.1101400584098,0.628982952327361
8.65703915458484,0.348628735316021
9.07400013807092,0.495832658220461
10.3297847116275,0.498709361205375
9.5629508008487,0.584368771024544
10.0108378523687,0.568207370119784
10.0810764755711,0.574277187856948
9.40894276814726,0.477873543530592
10.2812220181187,0.595358640888943
9.63871293192465,0.474073162551967
10.0948178047957,0.585260757848949
9.16702290452034,0.437478340241261
10.0976033127847,0.565487472289342
9.38390344104001,0.505635409379029
9.17726373071218,0.433830515232535
9.17966303401209,0.450092751094473
10.3633550243992,0.631193015735488
9.64989808152599,0.526584577644645
9.36533071515219,0.493218582612377
9.14384813782983,0.417088119032836
9.2101418366324,0.422388587862936
9.38125073292856,0.405446721820919
9.30979764616497,0.504523291131467
9.43085440918273,0.485823906696274
9.5671510648328,0.526015578768933
9.47524430010289,0.511150125578527
9.53132706971156,0.478949587277438
9.45103294436462,0.503433680163287
9.68872676472275,0.509267802672255
9.17978604690645,0.480079197669679
9.4114488014771,0.499947669540476
9.67312559401905,0.481964375050022
9.1390485637408,0.463340651673703
9.16428567306506,0.490563302060557
9.38483484126511,0.477644110843841
9.0264253756286,0.411745446001805
9.47706257090845,0.458338027907049
9.33171096617833,0.436014125050335
9.83285677783676,0.487639697186508
9.31186313765482,0.466082014017463
10.3291393441437,0.652654722890097
9.55484820969123,0.457478702782231
10.6923841254326,0.649751269408244
8.72165580739279,0.382566559328502
9.88618516326932,0.637726487143898
10.1735457008851,0.630428462837508
9.74429301439686,0.513325426793682
9.18974815306158,0.4170356729353
9.9317688379453,0.494037132556168
9.53607826496157,0.464084124916071
9.16625427494531,0.468686481584144
9.63986692914959,0.494052804510303
9.39251075384725,0.506608125671271
9.34205125521194,0.503348843587646
10.1157060967005,0.564767886474408
9.77772554955562,0.513987187890566
9.25972876390015,0.434418043912021
9.07677008949121,0.414447598171897
9.29220012291639,0.517373978940594
9.52189379632147,0.562089908291117
9.58438114210673,0.524811124837018
9.87600078796427,0.546408145738198
8.9312770209809,0.410361064088304
9.09440844745633,0.399802471816958
10.367255984295,0.584141763068016
9.33284204454465,0.499652902595593
9.48588209971,0.500620139573811
9.44751713748315,0.478947021766103
9.12617318192091,0.405320800443586
10.0330114378068,0.64390707946007
9.25134410412181,0.473294978305345
10.0532125664451,0.59163229422988
9.78445871434611,0.628536871645319
9.04400101478387,0.452822951058122
9.6297061771482,0.537524738624603
10.0773762943691,0.618883416840306
9.14872339350207,0.452513857326905
9.43671445206949,0.472477863172412
9.30403030115994,0.45457356596576
10.4290217766052,0.640827153133666
9.17517422386884,0.461034675955004
9.16365111702752,0.363543801303004
8.84525669995298,0.377694806063954
9.26043343672959,0.418540003321627
9.59597521023696,0.529416358059304
8.77624579974186,0.345975355689598
9.76539340610588,0.567530742734013
9.17328769445036,0.457752076173657
10.5494391509847,0.683269069096344
9.22386237728191,0.443123457661497
9.18608129792008,0.482973142609604
9.30499230144136,0.440494070288682
9.97408348513524,0.569488797223046
9.52280793867986,0.498264786405093
9.41310346301568,0.461511266803674
10.4888296748879,0.637427620860828
9.74236508890852,0.55453801764889
9.73958847389823,0.539559308977521
9.62058319414993,0.500862455083916
9.39323589722114,0.466846406682073
9.35838360373754,0.519936382033944
10.013516248888,0.611664507267416
9.6660931406096,0.604637069843286
9.70934366321378,0.550390724272673
9.3347300076395,0.509406994581667
9.32521863273201,0.523552000018779
9.46090825610068,0.499406661111563
9.18853711755132,0.441926156854053
9.03141918998627,0.444819596188501
9.36048509505263,0.536538710035017
9.70527354515085,0.530730795225452
9.69938365183922,0.484605671398586
9.30281755244715,0.44381383730554
10.5600441330927,0.6208644489033
9.03917011800179,0.443085096987405
9.69578775980248,0.479727455915715
10.299011570326,0.675562245086647
8.85573970206385,0.424558023150992
10.1576044833649,0.589406128173055
8.85259585480363,0.400878546616483
9.66815310271413,0.49290969274294
9.85756051531086,0.543982854222008
9.16430557090298,0.526247755844179
8.96037105568192,0.430507576703553
9.38238231274812,0.498975989316509
9.38242436189302,0.504903643657521
9.66867347421417,0.598600055022067
9.6446020663982,0.44155600300126
9.16508432071561,0.411283753413474
9.31867514068433,0.478804402953375
10.3839872191044,0.697641008512353
10.0909413459713,0.614235728689142
9.21605380305411,0.457702295005498
9.20486591284109,0.428844310884226
9.29833274624286,0.471098726488233
9.07190313960592,0.415104879936706
8.86792501716445,0.356618586902279
8.74632198386851,0.437340926008403
8.91811870409495,0.421214152260079
8.70427857443263,0.356247871035324
9.05636008477334,0.441341198089474
10.0514178817898,0.549106230461643
9.57889340076445,0.508841766539917
9.27390943848969,0.533235645781535
9.05758043312228,0.444413626200973
9.09495738786978,0.489272072042616
9.86351919016338,0.589654430715137
9.29001258525714,0.463961332674805
9.38207954935864,0.451271959166485
9.44123568265738,0.459637815521803
9.30396689115,0.426013171359759
9.521622267062,0.510552766663355
9.24314743743224,0.480920264414625
8.74240065315915,0.419917273360516
9.40760159105615,0.486994660818463
9.32917624245221,0.417118374777597
9.8971375567315,0.612776433260398
9.86034956560045,0.611733224427882
8.79128784567258,0.422376647760157
8.98934723918602,0.393272562480817
8.85905103432151,0.388517191936479
9.1095178106122,0.433535855821972
10.053591229056,0.61117727659847
9.61495780650208,0.471999992146538
9.11106087257062,0.434916910908712
10.4219639959858,0.593605024357514
9.19443208962698,0.448245879340762
9.4503983871594,0.481962860249238
9.12319908413791,0.453213776925767
9.19645084795775,0.469940483488468
9.50244280380625,0.562698411318203
9.72650516404211,0.515580948039636
8.73008637616368,0.385228513500396
9.36103814008149,0.488686234792316
9.62124076575443,0.505272986569873
8.96300902810478,0.403867957143223
8.97346112490589,0.466809322822116
9.40191175842396,0.543565446928947
9.79919573555772,0.550010150474302
9.40198186781003,0.521135673092702
9.23778532450332,0.497413348887173
9.34094851973783,0.457219194964081
10.0409088201836,0.557322702997216
9.72182731062879,0.579187156834707
9.25854939176656,0.426301727669424
9.27720710503123,0.438464828646309
9.50896577779042,0.497121570058216
9.55901156362994,0.496080205028393
9.67893233607261,0.575907154599449
9.27313420596585,0.469781823741394
9.75106900553386,0.548358601401581
8.92676197076314,0.410310536489217
9.96476218054737,0.655717171429818
9.94873120070941,0.559619194075968
10.3806517101059,0.581066056642415
9.37253810782121,0.468587322634393
9.24960773621803,0.455707230214047
9.57336782591653,0.597468661189398
9.22669399700881,0.440377456870416
9.74519717521664,0.576272601575318
9.56844757995169,0.551338053772595
9.32557915630756,0.473844190240898
9.50876915632583,0.49697503341327
9.49388608167404,0.49357583076425
10.346295397782,0.627722668070721
10.2884699387435,0.629583047707238
9.74909286920962,0.518595234994256
9.11052107338984,0.474928809047041
9.57116335724187,0.528091099249087
9.79448810334493,0.536451781507556
9.00394293595549,0.431855367467774
9.41144413233015,0.500052882852872
9.37408225838229,0.449581910062042
9.46055872047509,0.504395104396049
9.1438810912103,0.486209605975358
9.90941370950041,0.553961554908037
9.63214521521945,0.556407970880981
9.10339433171936,0.46324693447336
9.05922282326292,0.429091465574479
9.37776132412118,0.441629012834904
9.57257846598889,0.512273610673364
8.73276681462277,0.359072584617168
9.60508097183061,0.478517484514487
9.50153259098228,0.486509710562591
9.04274540684693,0.391403875734369
8.7225815123137,0.434015231292966
9.6145056142884,0.496902620452125
9.78478810118048,0.53111091423868
8.62335429167988,0.338252990611703
8.70451484166514,0.420119644396061
9.45768188124736,0.457539149650142
9.4935210469741,0.489850566514075
8.86519966311654,0.417977451662662
9.58286228619365,0.583207449879442
9.6114703401554,0.549551853220243
9.6979516130344,0.527480505790797
9.3755453011705,0.48889910785419
10.3672217453958,0.669367090413145
9.97149323920033,0.498073871516317
9.44239756465228,0.489073433848485
9.04233539894519,0.405172458334105
9.46714534039344,0.474806943518225
9.05814147197901,0.396948107287551
9.60253018866217,0.533662583741008
9.71824256102475,0.526355897295164
9.98335218174321,0.47254945884221
9.0109193929768,0.453155687029248
9.8885584003448,0.538237450651945
9.68933615464336,0.562074009784922
9.72601032328362,0.608930345843604
9.50326863822424,0.532579663230563
9.99281543365071,0.541059599446672
8.97138320264137,0.404967408818393
9.89887228912936,0.49895577939096
9.39868458816645,0.491907313000435
9.6834299255626,0.510838817723334
9.27847235094951,0.445752094393368
8.91743433689928,0.433257741875847
9.36219063840139,0.570136526777224
10.1402869231128,0.637448368598996
9.38588050281522,0.499150116935411
8.86395574702408,0.404776783995615
9.67219344382518,0.533513343203563
9.07713908502886,0.424471618711658
9.27283756901842,0.444855252882106
8.76261562703262,0.398141637771553
9.24921882127628,0.457480704113741
9.91373955185208,0.524376462494308
9.67963057583231,0.494499228273444
8.95081729951978,0.431031991576428
9.70742032140248,0.545376106711771
9.21889813071773,0.452405341237232
9.98813917338152,0.573621751348983
10.3878841094448,0.53029214289208
9.77520778274582,0.589901744997422
9.75592713651586,0.550215001900212
9.02662655724304,0.390581007948296
8.95925355843433,0.419380325746953
9.6105577169459,0.567479198817854
9.58702345520077,0.495080511896352
9.15491436185628,0.459077269788473
8.90292140363036,0.435784240569142
9.65802495050399,0.501827418340125
9.98532026207722,0.541501324161141
9.55416427112092,0.51535016487564
9.03700675478411,0.450671988448837
9.4758791255332,0.527205122160314
9.51337774804601,0.452444201092843
9.44400418890782,0.539686076172107
9.57076503459405,0.560670511238147
9.14854821321114,0.391652968966524
9.47924159753349,0.528083470120925
9.13527500846292,0.468292490117136
9.48053081117884,0.535670937614482
9.95659162021269,0.567465964043483
9.21243144272056,0.391543831827198
9.32238946187983,0.449304669567613
8.88726637731001,0.379109757155644
9.63920140252672,0.517181056052445
9.75277008371226,0.585158916495386
9.79062635551237,0.49392768782779
9.33296531153871,0.502005053818251
9.56935212276117,0.545929180084441
9.52617889395955,0.522168120752673
9.72549720663928,0.532442517696992
9.18961174833179,0.473114870793015
9.68397378320505,0.540910150036757
9.83439020640425,0.527953942843851
9.96400273541882,0.552843363515759
9.05559332641162,0.421194971254627
10.2750812941217,0.624790905539419
9.33188970324886,0.458384060827144
10.9153950528581,0.718730580343549
9.09938797340813,0.461164735641701
10.0174694289674,0.520994217071558
9.59365191491096,0.50504674705085
9.80714904620383,0.541432685350763
9.18816586893189,0.498190487301303
9.05144946367154,0.446494496426321
10.5545527898649,0.647618016117756
9.8984588049914,0.56188029933677
9.75777727762142,0.579159600370024
9.62328926561008,0.483179456737968
9.06646522358443,0.433773218251605
9.3664809950251,0.497277700674965
9.2199079910981,0.407745595680383
9.382842204759,0.419422230722064
9.77029219112077,0.469452479647677
9.34800829134849,0.516353113731172
9.52893323169122,0.504697814928696
9.55322854740013,0.534217396711366
9.70769644276935,0.575347673991758
9.12820271607296,0.484149390916703
9.12256348630867,0.437521782498382
10.0238766578241,0.569433021495458
8.38812138900526,0.330939736287933
9.1140242437097,0.409487933147577
9.08343213213482,0.423394611551025
8.76827428978069,0.411156113898353
9.38994823565642,0.520314399979543
9.03888307075471,0.472459125988617
9.71391591735676,0.517494558397853
9.34116128786468,0.42568473492862
9.42667875761114,0.490785239678758
10.0016041573952,0.612549743986385
9.47622936503869,0.46504694799874
9.31619192693758,0.478662798394271
9.75345628216844,0.562756235073959
9.58877148014954,0.455619308644245
9.05625716487154,0.446152516771329
10.4927788892504,0.683992789717979
8.72794683983616,0.402140934139024
9.5018440419853,0.499297327057606
9.11968179594641,0.440386123225084
8.95044457960457,0.399855627092532
10.0153596510275,0.606213993982488
8.9226580747561,0.451926133699507
9.21741644486528,0.489018373912486
9.30392980446576,0.474021849367382
8.96558085396391,0.472121797454289
10.0226204157471,0.52660698992023
9.25892112027525,0.514513876033535
9.15392086557202,0.412421013926371
10.1924995715911,0.679514393532135
9.03131471797431,0.435302366606654
9.77390430875663,0.54286962073808
9.19639791324222,0.429123068653418
9.08580123605153,0.450273844409842
9.77494123845113,0.518868903186883
9.07864173189711,0.466984253022108
9.62014460449939,0.555290378720376
9.14207322018043,0.454001571516352
8.95394214580539,0.418859870825619
8.95978352249182,0.398101289851599
9.18090778329461,0.467465602239738
9.46133800125103,0.527184167695075
9.43974556144639,0.491363186885277
9.33879384669163,0.463340316234836
10.1383458720476,0.554522486419128
9.51734086608838,0.42703889080281
10.0387206553094,0.550122875698147
8.72063931653388,0.347870580816432
9.53551499777545,0.471079046364767
9.61684149433335,0.416964686156155
10.2048097690244,0.641871759863597
8.8900664152317,0.422142023184256
9.42228169000108,0.449026236915684
8.91437854629099,0.415197554322887
8.94449998049156,0.411385148112236
10.4856454656745,0.656811428775919
10.453117049205,0.594499206631103
9.5376810734914,0.477374842932315
9.55178565386316,0.465080899687095
9.65819460219119,0.558499978551033
9.89417465282484,0.491049934272223
9.83886129393727,0.503856783322313
9.60866309235633,0.482510016442322
9.69688251530561,0.463558834865663
9.43684360944619,0.486816615801636
9.33599638836418,0.474963446497968
8.61141119840656,0.381058507542308
9.44554689098252,0.524638967342731
9.9554466789624,0.603634140530771
9.16278044152248,0.445902220064968
9.02667507149135,0.425307594708785
9.87256052042955,0.569134470428467
9.07863439269009,0.381718425049981
9.69928704481817,0.561752759295222
9.27268592743836,0.442121877533845
9.54119210349663,0.526648132417907
9.59330721310673,0.474816640370795
9.24479409245238,0.499646202876373
9.64263353423511,0.578895517380939
10.2855936382327,0.623892321318161
9.32562149621269,0.509604708840843
9.39177494601732,0.510296628807348
9.70247736852952,0.565454887573495
9.05783365187099,0.479960748039264
9.37767451550921,0.469749264342048
9.1492005955783,0.48078691500789
9.3918395148026,0.468857739839288
9.03855783614379,0.406859263126882
9.97330629142083,0.581150346678492
9.87918951488426,0.649728371793895
9.88645485825366,0.538160956061603
9.61301849512148,0.530175239282056
9.6002481213406,0.48402455964976
10.0646784751781,0.581991670041243
9.85329177042715,0.540474619013667
9.33843967034262,0.518949637964839
9.17455530826138,0.463556161109091
9.67541640033937,0.496772036365966
9.82938988646103,0.49264913688634
9.64052082763725,0.512580385512928
9.60135243310499,0.51012343126045
10.1842539015347,0.617019537191155
10.3876273738275,0.563183206372618
9.33907861351047,0.512272741890693
8.85817443522744,0.393891273313206
9.42757068098537,0.536467538481223
9.45081833933026,0.521448516028902
9.51128720057474,0.476811788981557
9.44000506124908,0.488920697751249
9.72840780226766,0.581898242997546
9.90742125933491,0.595940646230884
9.26532720059464,0.493471122703171
9.60236605870097,0.596050854110736
9.13300013543402,0.435738270691275
9.08522036297263,0.423711065328975
10.2511030839333,0.545377342757808
9.93175769657987,0.565018117251261
9.86422183643833,0.537869009067101
9.33840377667272,0.494424010812209
9.23246974072963,0.446804609269834
9.24183733661165,0.478288207207286
9.00501140094397,0.43959830562749
9.21614625470852,0.439601163489013
9.18522845006494,0.432435013022835
9.71398757676971,0.517551670360116
9.54362483696032,0.508285000462816
9.04337381152226,0.422285808608784
9.4649871625233,0.476202893650493
8.88678257926977,0.398191873825913
9.79756165359396,0.499526745564088
10.3717244005052,0.532412344272298
9.29736410471853,0.462891153088281
9.70778268460198,0.530744121128367
8.99680827417045,0.416104988508738
9.14904214352118,0.439264848276618
9.46729039314123,0.50797793487494
9.55196267829981,0.525093359126445
9.64867344291149,0.580775734718393
9.32560220062084,0.421361956092644
9.2846613425324,0.478934961641271
9.57112604551421,0.506736980117085
9.22635161390106,0.458432119809019
9.7986465447183,0.605306267911634
9.57352984140521,0.548057340639347
9.32317160811329,0.507737902731969
8.78282461382907,0.40398531462736
9.00095387282563,0.45568010742357
9.50693434762165,0.482148621231185
9.14591735932556,0.446291555758697
9.49317991784495,0.528277998610269
8.8736639180737,0.441863856164222
9.21023842016606,0.524637524813
9.49732100611751,0.534186496916953
9.26110003157889,0.518313868701862
9.10710201541795,0.348745196268682
9.39699393759296,0.511585927064824
9.60701042000795,0.525538430503435
9.7689589932925,0.577748190837793
9.70178061849418,0.539492400404597
9.19090872561511,0.492013147191746
9.64035398089842,0.571199321624407
9.55484101925073,0.536985601986966
9.2773288798562,0.469928027793074
9.02572261836009,0.438770968784128
9.72035356737607,0.501565474760287
9.69831871169349,0.518891676593228
9.5871588728511,0.508696665171731
9.59786573537749,0.525256304705861
9.72054204137367,0.578581417401535
9.59500496794398,0.499258848017035
9.47697730933485,0.483075007960405
9.93434723470102,0.58115727897403
9.49787841978046,0.459332586392793
10.1115119694746,0.622146982045958
10.0083244057494,0.577184143788826
10.1248893594257,0.569062476960543
9.41007060636261,0.525502224025068
9.65798316393628,0.508997153497897
8.96533832393483,0.454843175705764
9.42038915204032,0.491470735329776
9.69879329349424,0.483075650169819
10.1904381887954,0.630894411159224
9.845832656956,0.512832444919363
9.17876091186512,0.406292528372292
10.1878971644059,0.61113928961094
9.30504587608911,0.434155961679451
9.26862896369486,0.512235208390566
8.85184870292935,0.40155691639711
9.27593890512041,0.479395570096969
9.22259374325726,0.499520144738115
9.27914765685531,0.459082779053985
9.88211695283547,0.526919205662944
10.0767520050098,0.592907760322847
10.4228816391808,0.625963529139198
9.12865457970455,0.419267142578249
9.20942701363267,0.452509958340493
9.3997469767246,0.47349142688761
8.98100732454022,0.442579835999801
9.75015993020676,0.558670270835613
9.80325633040763,0.508303087732407
9.1802266200793,0.398762269067474
9.56108369070908,0.499805663917782
9.28231785475706,0.495716392593725
9.04251399266531,0.424710940086908
9.40147933010403,0.508803397560705
9.14923166717416,0.470422862387348
9.26754997204716,0.440498728354456
9.53214187334486,0.522624225597243
9.31145149916265,0.475168226891636
10.2575638765603,0.559740467040082
9.54604751019773,0.587703814584666
9.90536964866561,0.5259128349997
10.0687992761135,0.551153777414276
9.5037227514065,0.496328101828713
9.96270142819648,0.465698121485316
9.51305016825662,0.570825161203244
9.67007731370228,0.486139420792845
9.37646230775831,0.412676965599581
10.0183835834458,0.590123058223795
9.42389799554304,0.46426580371015
9.45033608886171,0.469238053991291
9.93975480070261,0.582979963544697
9.32246221510177,0.454238609362655
9.20971811243715,0.459824793234701
9.38477600413541,0.534397062293859
9.01556090017284,0.464619993662606
9.70235934618393,0.536565503108499
9.78684801070677,0.476625043664983
9.44101025825793,0.452343034636796
9.23652586559377,0.469499489891895
9.29569006248604,0.530653316990843
9.33168652594413,0.488414563656096
10.3392437754368,0.622431584898361
9.28337039796151,0.488173713999903
10.1379909755066,0.623338743720226
9.94776906899735,0.543090585702524
9.01663637487619,0.421248662172265
9.97814197030061,0.546205296889037
9.71690813932378,0.514657751674731
9.6276107951324,0.556377530536756
9.31049550141966,0.452645515944829
9.08068617428516,0.460398485790062
9.67725709268189,0.528286281435991
9.40946589024658,0.515852870785327
9.83837001536481,0.539002092153308
9.95044827739271,0.563826049058085
9.09345282136357,0.460199980726899
9.61612233905113,0.506256779542365
10.0756542257654,0.648074427395067
8.75631111647045,0.417432804891626
9.56240909488458,0.508224659914119
9.60600392289741,0.552682806713907
9.68652601303147,0.554462031100362
9.39848304584661,0.48620639256993
9.35568881792516,0.460989637786547
9.59241416294139,0.538101521716378
9.58178125212277,0.543054397585925
10.1349733193699,0.585949857853398
10.545258354565,0.765903698992665
9.55494888204384,0.523089092703081
9.58018805071061,0.491394550541319
9.99541765502892,0.597361631659773
10.1245778616293,0.600098259467397
9.98593100528,0.525469527960438
9.19302753237721,0.478588679666364
9.60371052158705,0.498425995986343
9.37666636359551,0.560221921685656
9.87360818222073,0.475790402676016
9.58723829663865,0.439123473891189
9.20841951512115,0.488157054428003
9.77734881466236,0.499687937094039
10.5860199974331,0.651406017877123
9.31257590102333,0.48798744008007
9.15827968971189,0.430300030648342
9.16770399170925,0.441919532240928
9.42976606001832,0.516041581858988
9.6955288986596,0.524147928216409
9.39008243454843,0.466270755580401
9.71336182379338,0.502016834107753
9.44935508902294,0.539274497877208
8.7120971286906,0.373981796121549
9.04993059059294,0.454735650132257
10.0580163767109,0.575095068547924
9.12801612834371,0.403287765242698
10.1851500222353,0.573436278953041
9.75243320894979,0.56620412957854
9.15071256959009,0.435148369141019
9.90455935982076,0.538826948771613
9.38519832028323,0.489664943153025
8.93401106593616,0.420703545761214
9.21580139862592,0.517716560317745
9.0548916836221,0.382376443648084
9.779180219336,0.617774873004514
9.39935915491193,0.502762453099346
9.12257192493575,0.47114818763541
9.2187200484551,0.501482666577343
10.2103149582822,0.642617415390975
9.55218717683477,0.512586868760289
9.46629541176828,0.572453636410207
9.47977435210195,0.533894574911796
9.65218914779811,0.496591711207244
9.1561805284368,0.419713853377795
9.46828050397542,0.570218252035009
9.17001941359088,0.507241969825791
10.3579084766609,0.710784685547554
9.40376562078105,0.511203572987138
9.0392647707114,0.420453419310067
9.73633725007076,0.622882254274932
9.01332700307062,0.4200708290982
9.56447561459535,0.4771724089079
9.71120692156109,0.491658606043517
9.49121602458274,0.484188852301778
9.24702284528709,0.472629429014386
9.87429135514637,0.560535203469856
9.2645819456684,0.495130378521612
9.6457384729675,0.538944244799213
9.21345986901503,0.47893869832342
9.28809581782269,0.532751903520414
9.11173351236294,0.398719600368398
9.68746809829619,0.526175711047196
9.72553790372801,0.588445965154017
9.301615896708,0.450582656933913
9.85777800086587,0.574335214718082
9.83195279818156,0.647393260057732
9.6571068923121,0.512850558184723
9.37218692356894,0.495135093017625
8.96653342977711,0.418155200485324
8.45229450821543,0.360385704266464
8.96899315679867,0.499055806852152
9.48409572372823,0.501797188289974
8.80308101632463,0.381781985181436
8.79172799808419,0.440389472842902
9.21852183552869,0.500630632520053
9.39628648065554,0.447012460408345
9.36644630027154,0.437651989670905
9.59112538061316,0.484491186162485
9.40156302854924,0.448290892780491
9.12881564493427,0.435222866771936
