BootID,location,scale
559,9.996,0.61
560,10.245,0.659
561,10.33,0.441
562,10.048,0.399
563,10.23,0.537
564,10.195,0.364
565,10.178,0.555
566,10.071,0.591
567,10.002,0.485
568,10.28,0.729
569,10.144,0.601
570,10.3,0.511
571,9.999,0.573
572,10.059,0.474
573,10.042,0.413
574,10.072,0.454
575,10.114,0.629
576,10.031,0.391
577,9.896,0.367
578,10.023,0.48
579,10.227,0.537
580,9.98,0.337
581,10.029,0.455
582,10.071,0.452
583,10.316,0.683
584,10.112,0.411
585,9.895,0.545
586,9.995,0.423
587,9.861,0.469
588,10.079,0.47
589,10.002,0.559
590,10.274,0.712
591,10.112,0.661
592,10.054,0.488
593,10.121,0.552
594,10.165,0.474
595,10.056,0.53
596,9.991,0.516
597,9.97,0.439
598,9.979,0.49
599,10.425,0.717
600,10.061,0.419
601,10.192,0.63
602,9.951,0.581
603,9.871,0.557
604,10.485,0.705
605,10.146,0.363
606,10.196,0.684
607,10.366,0.558
608,10.275,0.591
609,10.163,0.317
610,10.141,0.56
611,10.15,0.509
612,10.186,0.49
613,10.206,0.764
614,10.077,0.641
615,9.934,0.481
616,10.154,0.523
617,10.464,0.733
618,10.018,0.648
619,10.075,0.584
620,10.403,0.655
621,10.066,0.387
622,10.163,0.458
623,10.427,0.577
624,10.143,0.391
625,10.114,0.362
626,10.11,0.472
627,10.091,0.52
628,10.366,0.601
629,10.417,0.576
630,10.153,0.652
631,10.195,0.541
632,10.173,0.451
633,10.4,0.512
634,10.27,0.398
635,10.231,0.666
636,10.431,0.794
637,10.042,0.437
638,9.967,0.461
639,10.247,0.583
640,10.132,0.353
641,10.124,0.475
642,10.266,0.618
643,10.166,0.405
644,10.1,0.435
645,10.085,0.454
646,10.212,0.483
647,10.125,0.493
648,10.166,0.646
649,10.141,0.455
650,10.053,0.558
651,9.919,0.522
652,10.009,0.436
653,9.984,0.426
654,10.325,0.6
655,9.998,0.549
656,9.84,0.386
657,10.094,0.384
658,10.115,0.535
659,9.943,0.354
660,10.09,0.745
661,10.264,0.644
662,9.998,0.555
663,10.076,0.652
664,10.095,0.471
665,10.118,0.382
666,9.942,0.424
667,10.072,0.601
668,10.197,0.664
669,10.176,0.581
670,10.142,0.326
671,9.961,0.392
672,10.249,0.517
673,10.431,0.625
674,10.183,0.443
675,10.194,0.398
676,10.132,0.465
677,10.285,0.58
678,10.136,0.639
679,10.136,0.594
680,10.33,0.606
681,10.237,0.44
682,10.126,0.501
683,10.147,0.572
684,10.436,0.621
685,10.183,0.503
686,10.487,0.58
687,9.978,0.513
688,10.098,0.611
689,10.247,0.585
690,10.044,0.407
691,10.157,0.555
692,10.107,0.312
693,10.154,0.554
694,9.978,0.543
695,10.272,0.604
696,9.922,0.423
697,10.083,0.487
698,10.086,0.475
699,10.043,0.482
700,10.246,0.389
701,10.067,0.61
702,10.137,0.399
703,10.055,0.349
704,9.898,0.39
705,10.163,0.415
706,10.174,0.505
707,10.068,0.359
708,9.991,0.425
709,10.292,0.782
710,10.261,0.632
711,10.052,0.485
712,10.865,0.799
713,10.257,0.582
714,10.04,0.284
715,9.973,0.535
716,10.181,0.462
717,10.3,0.572
718,10.145,0.512
719,9.947,0.433
720,10.007,0.495
721,10.212,0.499
722,9.988,0.458
723,10.318,0.712
724,10.034,0.583
725,10.17,0.565
726,9.974,0.499
727,10.5,0.625
728,10.093,0.517
729,10.08,0.599
730,9.959,0.334
731,10.449,0.792
732,10.21,0.673
733,10.119,0.443
734,10.267,0.608
735,10.123,0.527
736,10.206,0.61
737,10.038,0.535
738,10.356,0.621
739,9.967,0.44
740,10.321,0.68
741,10.188,0.521
742,10.092,0.415
743,10.117,0.481
744,10.28,0.863
745,10.335,0.491
746,10.292,0.395
747,9.886,0.679
748,9.992,0.424
749,10.089,0.479
750,10.014,0.371
751,10.136,0.307
752,10.159,0.614
753,10.189,0.436
754,10.036,0.356
755,10.183,0.487
756,9.93,0.451
757,10.022,0.358
758,10.189,0.517
759,10.258,0.598
760,10.178,0.624
761,10.033,0.442
762,10.047,0.514
763,10.391,0.7
764,10.143,0.478
765,10.108,0.361
766,9.983,0.598
767,10.13,0.337
768,10.209,0.415
769,10.197,0.639
770,10.284,0.458
771,10.33,0.869
772,10.157,0.591
773,10.059,0.567
774,10.055,0.494
775,10.196,0.463
776,10.306,0.552
777,9.945,0.543
778,9.961,0.472
779,10.082,0.407
780,10.281,0.85
781,10.1,0.584
782,10.207,0.708
783,10.192,0.676
784,10.228,0.635
785,10.205,0.612
786,10.218,0.749
787,10.148,0.446
788,10.482,0.579
789,10.007,0.409
790,10.295,0.522
791,10.135,0.409
792,10.151,0.307
793,9.97,0.528
794,10.097,0.465
795,10.139,0.424
796,9.969,0.516
797,10.146,0.653
798,10.13,0.418
799,10.19,0.529
800,10.243,0.489
801,10.083,0.5
802,10.121,0.418
803,10.326,0.571
804,9.923,0.61
805,10.025,0.435
806,10.418,0.61
807,10.324,0.771
808,10.243,0.502
809,10.233,0.534
810,10.146,0.423
811,10.069,0.311
812,10.168,0.757
813,10.284,0.49
814,9.958,0.514
815,10.117,0.445
816,10.015,0.505
817,10.311,0.433
818,10.146,0.583
819,10.075,0.531
820,10.116,0.357
821,10.002,0.393
822,10.164,0.549
823,10.807,0.824
824,10.326,0.757
825,10.099,0.531
826,10.522,0.798
827,10.128,0.515
828,10.436,0.849
829,10.105,0.663
830,9.996,0.472
831,10.139,0.542
832,10.029,0.347
833,10.138,0.477
834,10.253,0.64
835,10.083,0.399
836,10.092,0.576
837,10.134,0.408
838,10.134,0.559
839,10.19,0.55
840,10.223,0.535
841,10.152,0.499
842,9.978,0.497
843,10.184,0.494
844,10.115,0.496
845,9.978,0.51
846,10.093,0.611
847,10.08,0.645
848,10.012,0.435
849,9.945,0.483
850,10.181,0.49
851,10.171,0.547
852,10.016,0.42
853,10.301,0.41
854,10.123,0.613
855,10.182,0.513
856,10.189,0.406
857,10.29,0.47
858,10.066,0.637
859,10.423,0.798
860,10.192,0.66
861,10.047,0.51
862,10.105,0.539
863,10.147,0.441
864,10.16,0.358
865,10.036,0.454
866,10.118,0.593
867,10.166,0.501
868,10.382,0.768
869,10.113,0.457
870,10.236,0.492
871,9.963,0.552
872,10.061,0.384
873,10.082,0.617
874,10.242,0.503
875,10.068,0.524
876,10.082,0.454
877,9.966,0.42
878,10.04,0.607
879,10.137,0.452
880,10.08,0.492
881,10.439,0.743
882,10.292,0.615
883,10.2,0.416
884,10.079,0.456
885,10.251,0.63
886,10.209,0.833
887,10.183,0.505
888,10.075,0.535
889,10.196,0.594
890,10.277,0.519
891,10.208,0.388
892,10.173,0.459
893,10.08,0.461
894,10.208,0.727
895,10.177,0.498
896,10.117,0.421
897,10.299,0.579
898,10.388,0.475
899,10.227,0.627
900,10.206,0.671
901,10.259,0.609
902,10.164,0.604
903,10.073,0.505
904,10.285,0.599
905,10.225,0.525
906,9.894,0.524
907,10.107,0.403
908,10.202,0.605
909,10.017,0.556
910,10.153,0.535
911,10.051,0.419
912,10.168,0.461
913,10.151,0.658
914,10.172,0.459
915,10.158,0.583
916,10,0.501
917,10.016,0.4
918,10.089,0.447
919,10.201,0.612
920,10.127,0.544
921,10.116,0.396
922,10.091,0.432
923,10.347,0.606
924,10.12,0.522
925,9.899,0.468
926,10.243,0.621
927,10.352,0.53
928,10.079,0.459
929,10.154,0.526
930,10.151,0.414
931,10.046,0.558
932,10.106,0.576
933,10.217,0.578
934,10.492,0.663
935,10.107,0.664
936,10.1,0.43
937,10.23,0.535
938,10.099,0.387
939,10.259,0.646
940,10.159,0.409
941,10.204,0.491
942,10.254,0.567
943,10.065,0.434
944,10.17,0.488
945,10.136,0.544
946,10.006,0.491
947,10.215,0.456
948,10.622,0.697
949,10.116,0.546
950,10.167,0.631
951,10.105,0.358
952,10.006,0.421
953,10.256,0.659
954,10.109,0.386
955,10.151,0.644
956,10.233,0.516
957,10.234,0.574
958,9.864,0.375
959,10.215,0.421
960,10.079,0.388
961,10.496,0.869
962,10.325,0.636
963,10.196,0.453
964,10.168,0.626
965,10.073,0.443
966,9.925,0.38
967,10.144,0.507
968,9.952,0.406
969,9.938,0.562
970,10.208,0.661
971,10.164,0.523
972,10.28,0.534
973,10.112,0.422
974,10.183,0.368
975,10.118,0.603
976,10.348,0.526
977,10.373,0.418
978,10.145,0.412
979,9.985,0.556
980,9.968,0.463
981,10.013,0.54
982,10.053,0.397
983,10.068,0.303
984,10.342,0.673
985,10.334,0.598
986,10.157,0.436
987,10.175,0.837
988,10.094,0.343
989,10.066,0.51
990,10.146,0.515
991,9.996,0.434
992,10.102,0.496
993,10.092,0.499
994,10.083,0.397
995,9.963,0.496
996,10.098,0.365
997,10.087,0.446
998,10.034,0.527
999,10.152,0.448
1000,10.012,0.504
1001,10.285,0.398
1002,10.225,0.717
1003,10.037,0.359
1004,10.133,0.488
1005,9.994,0.438
1006,10.216,0.589
1007,10.127,0.513
1008,10.066,0.363
1009,10.071,0.561
1010,10.405,0.675
1011,10.098,0.547
1012,10.018,0.422
1013,10.067,0.323
1014,10.238,0.485
1015,10.001,0.431
1016,10.335,0.574
1017,10.171,0.544
1018,10.253,0.618
1019,10.12,0.481
1020,10.29,0.621
1021,10.13,0.47
1022,10.069,0.463
1023,10.154,0.402
1024,10.197,0.698
1025,10.039,0.417
1026,9.984,0.575
1027,10,0.629
1028,10.429,0.88
1029,10.185,0.394
1030,10.109,0.412
1031,10.195,0.571
1032,10.469,0.72
1033,10.052,0.468
1034,9.959,0.46
1035,10.126,0.682
1036,10.032,0.428
1037,10.138,0.427
1038,10.179,0.512
1039,10.159,0.462
1040,10.22,0.676
1041,10.23,0.617
1042,10.21,0.432
1043,10.354,0.597
1044,10.313,0.585
1045,10.398,0.548
1046,10.161,0.647
1047,10.44,0.559
1048,10.25,0.402
1049,10.395,0.608
1050,10.498,0.518
1051,10.186,0.45
1052,10.105,0.479
1053,10.054,0.705
1054,10.147,0.666
1055,10.293,0.573
1056,10.014,0.437
1057,10.078,0.418
1058,10.314,0.462
1059,10.147,0.46
1060,10.535,0.748
1061,10.057,0.353
1062,10.04,0.514
1063,10.33,0.614
1064,10.166,0.607
1065,10.186,0.687
1066,10.274,0.675
1067,10.173,0.592
1068,10.353,0.586
1069,10.134,0.503
1070,10.223,0.451
1071,10.394,0.66
1072,10.09,0.394
1073,9.941,0.682
1074,10.066,0.579
1075,10.025,0.368
1076,10.052,0.433
1077,10.152,0.428
1078,9.925,0.44
1079,10.017,0.626
1080,10.067,0.539
1081,10.154,0.678
1082,10.242,0.493
1083,10.178,0.52
1084,10.167,0.627
1085,9.824,0.457
1086,9.973,0.599
1087,9.958,0.531
1088,9.942,0.329
1089,9.891,0.452
1090,10.104,0.407
1091,10.021,0.494
1092,9.997,0.346
1093,10.046,0.349
1094,10.293,0.481
1095,10.186,0.434
1096,10.175,0.486
1097,10.07,0.373
1098,10.158,0.532
1099,10.161,0.435
1100,10.059,0.437
1101,10.245,0.707
1102,10.158,0.437
1103,10.031,0.407
1104,10.024,0.374
1105,10.104,0.6
1106,10.269,0.452
1107,10.138,0.622
1108,10.311,0.491
1109,10.04,0.495
1110,10.047,0.47
1111,9.917,0.377
1112,10.073,0.456
1113,10.173,0.54
1114,10.189,0.455
1115,10.241,0.495
1116,10.032,0.486
1117,10.458,0.619
1118,10.607,0.735
1119,9.95,0.316
1120,10.158,0.485
1121,10.091,0.439
1122,10.022,0.677
1123,10.385,0.569
1124,10.099,0.514
1125,9.844,0.495
1126,10.085,0.572
1127,10.04,0.595
1128,10.017,0.552
1129,9.925,0.571
1130,10.125,0.395
1131,10.025,0.783
1132,10.094,0.556
1133,10.055,0.382
1134,10.187,0.671
1135,10.273,0.77
1136,10.158,0.45
1137,10.385,0.598
1138,10.174,0.524
1139,10.248,0.499
1140,9.952,0.504
1141,10.21,0.431
1142,10.151,0.556
1143,10.228,0.584
1144,10.233,0.411
1145,10.131,0.444
1146,10.197,0.521
1147,10.128,0.513
1148,9.986,0.585
1149,10.168,0.477
1150,10.067,0.366
1151,10.06,0.539
1152,9.973,0.501
1153,10.198,0.559
1154,10.329,0.577
1155,10.185,0.435
1156,10.082,0.515
1157,10.226,0.405
1158,10.233,0.73
1159,9.925,0.386
1160,10.011,0.298
1161,10.098,0.383
1162,10.022,0.391
1163,9.897,0.542
1164,10.279,0.457
1165,10.001,0.483
1166,9.974,0.399
1167,10.126,0.442
1168,10.38,0.622
1169,10.323,0.635
1170,10.459,0.63
1171,10.186,0.655
1172,10.282,0.59
1173,10.326,0.742
1174,10.135,0.494
1175,10.113,0.381
1176,10.146,0.4
1177,10.014,0.412
1178,10.119,0.403
1179,10.338,0.746
1180,10.154,0.437
1181,10.135,0.461
1182,10.658,0.925
1183,10.23,0.543
1184,10.029,0.469
1185,10.152,0.466
1186,10.248,0.549
1187,9.911,0.398
1188,10.151,0.564
1189,10.066,0.469
1190,9.942,0.444
1191,9.949,0.533
1192,10.232,0.678
1193,10.357,0.738
1194,9.921,0.491
1195,9.971,0.443
1196,10.261,0.627
1197,10.286,0.6
1198,10.076,0.482
1199,10.155,0.531
1200,10.089,0.351
1201,10.325,0.465
1202,10.012,0.427
1203,9.882,0.593
1204,10.193,0.545
1205,10.25,0.496
1206,10.227,0.596
1207,10.102,0.426
1208,10.009,0.431
1209,10.129,0.258
1210,10.157,0.45
1211,9.981,0.528
1212,10.33,0.514
1213,10.276,0.527
1214,10.045,0.582
1215,10.334,0.653
1216,10.301,0.623
1217,10.165,0.426
1218,10.061,0.539
1219,10.059,0.602
1220,9.903,0.612
1221,10.034,0.51
1222,10.053,0.513
1223,10.258,0.457
1224,10.103,0.543
1225,10.15,0.355
1226,10.477,0.78
1227,10.007,0.417
1228,10.04,0.568
1229,10.268,0.664
1230,9.911,0.415
1231,10.188,0.559
1232,10.078,0.666
1233,10.287,0.683
1234,10.046,0.589
1235,10.082,0.486
1236,10.078,0.375
1237,9.958,0.485
1238,10.264,0.636
1239,10.055,0.384
1240,10.374,0.494
1241,10.101,0.462
1242,10.375,0.751
1243,10.174,0.573
1244,10.134,0.55
1245,10.328,0.619
1246,10.33,0.599
1247,9.955,0.547
1248,10.003,0.431
1249,10.295,0.464
1250,10.14,0.526
1251,10.229,0.704
1252,10.035,0.692
1253,10.134,0.417
1254,10.106,0.493
1255,10.342,0.792
1256,10.202,0.555
1257,10.004,0.321
1258,10.257,0.605
1259,10.085,0.378
1260,10.101,0.46
1261,10.29,0.43
1262,10.276,0.622
1263,10.272,0.704
1264,10.03,0.376
1265,10.198,0.446
1266,10.21,0.639
1267,10.008,0.498
1268,10.001,0.357
1269,10.06,0.53
1270,10.219,0.657
1271,10.208,0.558
1272,10.248,0.555
1273,10.111,0.344
1274,10.252,0.482
1275,10.061,0.471
1276,10.155,0.458
1277,10.226,0.49
1278,10.059,0.455
1279,10.106,0.498
1280,10.077,0.486
1281,10.096,0.457
1282,10.06,0.42
1283,10.226,0.737
1284,10.048,0.43
1285,10.088,0.634
1286,10.193,0.498
1287,10.105,0.627
1288,10.244,0.518
1289,10.117,0.495
1290,10.055,0.509
1291,10.076,0.59
1292,10.331,0.506
1293,10.036,0.557
1294,10.215,0.614
1295,10.562,0.82
1296,10.098,0.464
1297,10.098,0.493
1298,9.965,0.449
1299,10.06,0.325
1300,10.107,0.462
1301,10.329,0.457
1302,10.149,0.439
1303,10.09,0.579
1304,10.337,0.567
1305,10.117,0.368
1306,10.108,0.507
1307,10.164,0.475
1308,10.173,0.439
1309,10.109,0.554
1310,10.115,0.389
1311,10.305,0.511
1312,10.189,0.458
1313,10.182,0.621
1314,10.188,0.568
1315,10.263,0.652
1316,10.158,0.768
1317,10.131,0.555
1318,10.241,0.587
1319,10.26,0.669
1320,10.125,0.468
1321,10.467,0.766
1322,10.013,0.461
1323,10.086,0.449
1324,10.238,0.637
1325,10.631,0.891
1326,9.864,0.512
1327,10.137,0.617
1328,10.219,0.618
1329,10.258,0.731
1330,10.183,0.467
1331,10.255,0.667
1332,10.16,0.461
1333,10.209,0.504
1334,10.285,0.564
1335,10.142,0.61
1336,9.95,0.561
1337,10.253,0.598
1338,10.19,0.617
1339,10.114,0.411
1340,10.077,0.489
1341,10.308,0.695
1342,9.942,0.457
1343,10.106,0.575
1344,10.089,0.475
1345,10.241,0.623
1346,10.106,0.436
1347,10.109,0.465
1348,10.164,0.555
1349,10.243,0.583
1350,10.072,0.355
1351,10.186,0.458
1352,10.284,0.579
1353,10.009,0.578
1354,10.115,0.562
1355,9.965,0.464
1356,10.221,0.697
1357,10.163,0.406
1358,10.136,0.502
1359,10.076,0.451
1360,10.235,0.869
1361,9.968,0.385
1362,10.011,0.349
1363,9.99,0.528
1364,10.122,0.704
1365,10.129,0.4
1366,10.077,0.419
1367,10.203,0.566
1368,10.134,0.466
1369,10.108,0.549
1370,10.132,0.417
1371,10.417,0.604
1372,10.128,0.376
1373,9.999,0.495
1374,10.065,0.555
1375,9.953,0.312
1376,10.474,0.815
1377,10.307,0.559
1378,10.107,0.546
1379,10.249,0.518
1380,10.089,0.515
1381,10.102,0.433
1382,9.997,0.367
1383,10.059,0.285
1384,10.22,0.597
1385,9.934,0.441
1386,10.159,0.565
1387,10.087,0.659
1388,10.231,0.583
1389,10.233,0.458
1390,10.118,0.379
1391,10.166,0.506
1392,10.156,0.411
1393,9.966,0.345
1394,10.15,0.616
1395,10.197,0.4
1396,10.086,0.552
1397,10.174,0.58
1398,10.281,0.56
1399,10.009,0.401
1400,10.141,0.349
1401,10.099,0.515
1402,10.122,0.349
1403,10.109,0.406
1404,10.256,0.559
1405,10.191,0.463
1406,10.322,0.459
1407,10.017,0.5
1408,10.016,0.514
1409,10.017,0.452
1410,10.324,0.428
1411,10.101,0.52
1412,10.203,0.495
